    Depth        Gy       GyE       RBE        SL
32.100000	1.999028	2.135987	1.068513	0.376113
32.200000	1.998793	2.135753	1.068521	0.376165
32.300000	1.998551	2.135511	1.068530	0.376218
32.400000	1.998297	2.135258	1.068539	0.376273
32.500000	1.998038	2.135001	1.068548	0.376330
32.600000	1.997749	2.134712	1.068559	0.376393
32.700000	1.997480	2.134445	1.068569	0.376452
32.800000	1.997214	2.134180	1.068579	0.376510
32.900000	1.996948	2.133916	1.068589	0.376568
33.000000	1.996676	2.133646	1.068599	0.376628
33.100000	1.996385	2.133356	1.068610	0.376692
33.200000	1.996074	2.133045	1.068620	0.376760
33.300000	1.995768	2.132739	1.068631	0.376827
33.400000	1.995473	2.132445	1.068641	0.376892
33.500000	1.995183	2.132155	1.068651	0.376956
33.600000	1.995044	2.132018	1.068657	0.376986
33.700000	1.994907	2.131884	1.068663	0.377016
33.800000	1.994768	2.131748	1.068670	0.377045
33.900000	1.994617	2.131599	1.068676	0.377078
34.000000	1.994463	2.131449	1.068683	0.377111
34.100000	1.994198	2.131186	1.068693	0.377169
34.200000	1.993930	2.130919	1.068703	0.377228
34.300000	1.993663	2.130654	1.068714	0.377286
34.400000	1.993394	2.130387	1.068724	0.377345
34.500000	1.993124	2.130119	1.068734	0.377404
34.600000	1.992839	2.129836	1.068744	0.377467
34.700000	1.992587	2.129586	1.068754	0.377522
34.800000	1.992349	2.129350	1.068763	0.377574
34.900000	1.992124	2.129126	1.068772	0.377623
35.000000	1.991902	2.128905	1.068780	0.377672
35.100000	1.991663	2.128668	1.068789	0.377724
35.200000	1.991387	2.128392	1.068799	0.377785
35.300000	1.991097	2.128103	1.068809	0.377848
35.400000	1.990801	2.127808	1.068820	0.377914
35.500000	1.990491	2.127500	1.068832	0.377981
35.600000	1.990301	2.127313	1.068840	0.378023
35.700000	1.990119	2.127135	1.068848	0.378062
35.800000	1.989940	2.126960	1.068856	0.378101
35.900000	1.989760	2.126784	1.068865	0.378139
36.000000	1.989581	2.126609	1.068873	0.378178
36.100000	1.989321	2.126352	1.068883	0.378235
36.200000	1.989061	2.126094	1.068893	0.378292
36.300000	1.988813	2.125848	1.068903	0.378346
36.400000	1.988575	2.125612	1.068912	0.378398
36.500000	1.988350	2.125389	1.068921	0.378447
36.600000	1.988107	2.125147	1.068930	0.378500
36.700000	1.987878	2.124921	1.068939	0.378550
36.800000	1.987642	2.124688	1.068949	0.378602
36.900000	1.987399	2.124448	1.068959	0.378655
37.000000	1.987142	2.124194	1.068969	0.378711
37.100000	1.986862	2.123915	1.068980	0.378772
37.200000	1.986561	2.123617	1.068991	0.378838
37.300000	1.986254	2.123311	1.069003	0.378906
37.400000	1.985951	2.123011	1.069015	0.378972
37.500000	1.985641	2.122703	1.069026	0.379040
37.600000	1.985456	2.122521	1.069035	0.379080
37.700000	1.985283	2.122353	1.069043	0.379118
37.800000	1.985125	2.122199	1.069051	0.379152
37.900000	1.984977	2.122055	1.069058	0.379183
38.000000	1.984845	2.121927	1.069064	0.379212
38.100000	1.984633	2.121718	1.069073	0.379258
38.200000	1.984411	2.121498	1.069082	0.379306
38.300000	1.984177	2.121267	1.069092	0.379358
38.400000	1.983931	2.121024	1.069102	0.379411
38.500000	1.983681	2.120778	1.069112	0.379466
38.600000	1.983405	2.120504	1.069123	0.379526
38.700000	1.983150	2.120252	1.069134	0.379582
38.800000	1.982895	2.120001	1.069144	0.379637
38.900000	1.982645	2.119755	1.069155	0.379692
39.000000	1.982387	2.119500	1.069166	0.379748
39.100000	1.982111	2.119228	1.069177	0.379808
39.200000	1.981817	2.118936	1.069188	0.379873
39.300000	1.981531	2.118652	1.069200	0.379936
39.400000	1.981258	2.118381	1.069210	0.379996
39.500000	1.980993	2.118118	1.069220	0.380054
39.600000	1.980856	2.117985	1.069227	0.380083
39.700000	1.980716	2.117850	1.069235	0.380113
39.800000	1.980573	2.117712	1.069242	0.380144
39.900000	1.980417	2.117561	1.069250	0.380177
40.000000	1.980255	2.117405	1.069258	0.380212
40.100000	1.980007	2.117160	1.069269	0.380266
40.200000	1.979751	2.116908	1.069280	0.380322
40.300000	1.979498	2.116659	1.069291	0.380377
40.400000	1.979243	2.116408	1.069302	0.380433
40.500000	1.978992	2.116160	1.069312	0.380487
40.600000	1.978718	2.115890	1.069324	0.380547
40.700000	1.978471	2.115647	1.069334	0.380601
40.800000	1.978236	2.115416	1.069345	0.380652
40.900000	1.978016	2.115200	1.069354	0.380700
41.000000	1.977802	2.114990	1.069364	0.380747
41.100000	1.977578	2.114769	1.069373	0.380796
41.200000	1.977324	2.114518	1.069383	0.380851
41.300000	1.977058	2.114255	1.069394	0.380910
41.400000	1.976786	2.113985	1.069405	0.380969
41.500000	1.976497	2.113699	1.069417	0.381033
41.600000	1.976321	2.113529	1.069426	0.381070
41.700000	1.976148	2.113363	1.069435	0.381107
41.800000	1.975981	2.113201	1.069444	0.381143
41.900000	1.975813	2.113039	1.069453	0.381179
42.000000	1.975647	2.112880	1.069462	0.381214
42.100000	1.975400	2.112637	1.069473	0.381268
42.200000	1.975156	2.112397	1.069484	0.381321
42.300000	1.974918	2.112164	1.069494	0.381373
42.400000	1.974693	2.111943	1.069504	0.381422
42.500000	1.974483	2.111736	1.069514	0.381468
42.600000	1.974265	2.111522	1.069523	0.381516
42.700000	1.974062	2.111324	1.069532	0.381559
42.800000	1.973851	2.111117	1.069542	0.381605
42.900000	1.973633	2.110903	1.069552	0.381653
43.000000	1.973397	2.110672	1.069563	0.381704
43.100000	1.973133	2.110413	1.069575	0.381761
43.200000	1.972845	2.110129	1.069587	0.381825
43.300000	1.972556	2.109844	1.069599	0.381888
43.400000	1.972266	2.109558	1.069611	0.381951
43.500000	1.971976	2.109272	1.069624	0.382015
43.600000	1.971800	2.109103	1.069633	0.382052
43.700000	1.971635	2.108944	1.069642	0.382088
43.800000	1.971481	2.108796	1.069651	0.382120
43.900000	1.971340	2.108661	1.069659	0.382150
44.000000	1.971214	2.108542	1.069666	0.382177
44.100000	1.971023	2.108355	1.069676	0.382219
44.200000	1.970827	2.108164	1.069685	0.382261
44.300000	1.970618	2.107960	1.069695	0.382306
44.400000	1.970402	2.107749	1.069705	0.382353
44.500000	1.970175	2.107526	1.069715	0.382403
44.600000	1.969914	2.107271	1.069727	0.382459
44.700000	1.969671	2.107033	1.069739	0.382512
44.800000	1.969432	2.106800	1.069750	0.382564
44.900000	1.969193	2.106567	1.069762	0.382616
45.000000	1.968951	2.106331	1.069773	0.382668
45.100000	1.968688	2.106073	1.069785	0.382726
45.200000	1.968408	2.105797	1.069797	0.382787
45.300000	1.968132	2.105526	1.069809	0.382847
45.400000	1.967873	2.105271	1.069821	0.382904
45.500000	1.967620	2.105022	1.069832	0.382959
45.600000	1.967516	2.104924	1.069839	0.382981
45.700000	1.967416	2.104830	1.069845	0.383002
45.800000	1.967308	2.104730	1.069853	0.383024
45.900000	1.967191	2.104620	1.069860	0.383049
46.000000	1.967067	2.104503	1.069869	0.383075
46.100000	1.966830	2.104272	1.069880	0.383126
46.200000	1.966590	2.104038	1.069892	0.383178
46.300000	1.966351	2.103805	1.069903	0.383230
46.400000	1.966108	2.103568	1.069915	0.383283
46.500000	1.965870	2.103336	1.069926	0.383334
46.600000	1.965613	2.103084	1.069938	0.383390
46.700000	1.965392	2.102869	1.069949	0.383438
46.800000	1.965184	2.102668	1.069960	0.383483
46.900000	1.964992	2.102481	1.069969	0.383525
47.000000	1.964804	2.102299	1.069979	0.383565
47.100000	1.964603	2.102103	1.069989	0.383609
47.200000	1.964363	2.101868	1.070000	0.383661
47.300000	1.964107	2.101617	1.070011	0.383717
47.400000	1.963845	2.101361	1.070024	0.383774
47.500000	1.963569	2.101090	1.070036	0.383834
47.600000	1.963403	2.100932	1.070046	0.383870
47.700000	1.963241	2.100778	1.070056	0.383904
47.800000	1.963086	2.100631	1.070066	0.383937
47.900000	1.962930	2.100483	1.070076	0.383969
48.000000	1.962775	2.100337	1.070085	0.384002
48.100000	1.962542	2.100110	1.070097	0.384053
48.200000	1.962312	2.099886	1.070109	0.384102
48.300000	1.962093	2.099674	1.070120	0.384150
48.400000	1.961885	2.099472	1.070130	0.384195
48.500000	1.961692	2.099286	1.070140	0.384236
48.600000	1.961486	2.099085	1.070150	0.384281
48.700000	1.961293	2.098898	1.070161	0.384323
48.800000	1.961087	2.098700	1.070171	0.384367
48.900000	1.960878	2.098497	1.070183	0.384412
49.000000	1.960653	2.098280	1.070194	0.384461
49.100000	1.960401	2.098035	1.070207	0.384515
49.200000	1.960128	2.097768	1.070220	0.384575
49.300000	1.959852	2.097498	1.070233	0.384635
49.400000	1.959579	2.097232	1.070246	0.384694
49.500000	1.959304	2.096963	1.070259	0.384754
49.600000	1.959140	2.096807	1.070269	0.384789
49.700000	1.958993	2.096669	1.070279	0.384820
49.800000	1.958860	2.096544	1.070288	0.384848
49.900000	1.958741	2.096434	1.070297	0.384872
50.000000	1.958637	2.096339	1.070305	0.384893
50.100000	1.958463	2.096171	1.070314	0.384931
50.200000	1.958275	2.095990	1.070325	0.384971
50.300000	1.958073	2.095795	1.070335	0.385015
50.400000	1.957863	2.095592	1.070347	0.385060
50.500000	1.957641	2.095378	1.070359	0.385108
50.600000	1.957394	2.095139	1.070371	0.385161
50.700000	1.957166	2.094918	1.070384	0.385210
50.800000	1.956942	2.094702	1.070396	0.385259
50.900000	1.956717	2.094485	1.070408	0.385307
51.000000	1.956491	2.094268	1.070420	0.385356
51.100000	1.956244	2.094029	1.070433	0.385409
51.200000	1.955983	2.093774	1.070446	0.385466
51.300000	1.955727	2.093524	1.070459	0.385522
51.400000	1.955489	2.093293	1.070471	0.385573
51.500000	1.955262	2.093072	1.070482	0.385623
51.600000	1.955154	2.092974	1.070490	0.385645
51.700000	1.955048	2.092876	1.070499	0.385667
51.800000	1.954933	2.092771	1.070508	0.385690
51.900000	1.954807	2.092654	1.070517	0.385716
52.000000	1.954671	2.092529	1.070527	0.385744
52.100000	1.954449	2.092314	1.070539	0.385792
52.200000	1.954222	2.092096	1.070552	0.385841
52.300000	1.953997	2.091880	1.070564	0.385889
52.400000	1.953769	2.091660	1.070577	0.385938
52.500000	1.953548	2.091447	1.070589	0.385986
52.600000	1.953306	2.091213	1.070602	0.386038
52.700000	1.953088	2.091004	1.070614	0.386085
52.800000	1.952884	2.090808	1.070626	0.386129
52.900000	1.952695	2.090629	1.070637	0.386169
53.000000	1.952518	2.090459	1.070648	0.386207
53.100000	1.952331	2.090281	1.070659	0.386247
53.200000	1.952118	2.090075	1.070670	0.386293
53.300000	1.951888	2.089852	1.070682	0.386343
53.400000	1.951649	2.089621	1.070695	0.386394
53.500000	1.951396	2.089374	1.070708	0.386449
53.600000	1.951241	2.089230	1.070719	0.386482
53.700000	1.951094	2.089094	1.070729	0.386512
53.800000	1.950952	2.088963	1.070740	0.386541
53.900000	1.950805	2.088827	1.070751	0.386572
54.000000	1.950665	2.088698	1.070762	0.386601
54.100000	1.950447	2.088489	1.070774	0.386648
54.200000	1.950230	2.088280	1.070787	0.386694
54.300000	1.950023	2.088082	1.070799	0.386739
54.400000	1.949826	2.087894	1.070810	0.386781
54.500000	1.949652	2.087728	1.070821	0.386818
54.600000	1.949472	2.087556	1.070831	0.386856
54.700000	1.949307	2.087400	1.070842	0.386891
54.800000	1.949134	2.087236	1.070853	0.386928
54.900000	1.948950	2.087062	1.070865	0.386967
55.000000	1.948749	2.086871	1.070877	0.387010
55.100000	1.948513	2.086644	1.070891	0.387060
55.200000	1.948256	2.086396	1.070904	0.387116
55.300000	1.947997	2.086145	1.070918	0.387172
55.400000	1.947738	2.085895	1.070932	0.387228
55.500000	1.947478	2.085643	1.070946	0.387285
55.600000	1.947328	2.085505	1.070957	0.387316
