    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
     8.43     1.627     4.036     2.481     0.100     1.337     0.048      113.553
     8.44     1.622     4.045     2.493     0.099     1.347     0.047      114.922
     8.45     1.616     4.043     2.502     0.099     1.354     0.046      116.690
     8.46     1.607     4.038     2.512     0.100     1.360     0.046      117.566
     8.47     1.603     4.031     2.514     0.100     1.361     0.045      119.648
     8.48     1.600     4.039     2.524     0.100     1.370     0.044      121.528
     8.49     1.591     4.040     2.539     0.100     1.380     0.043      122.774
     8.50     1.578     4.033     2.555     0.100     1.390     0.042      124.024
     8.51     1.563     4.024     2.575     0.101     1.401     0.042      123.946
     8.52     1.555     4.023     2.587     0.101     1.410     0.041      125.477
     8.53     1.551     4.034     2.601     0.100     1.421     0.040      127.348
     8.54     1.549     4.052     2.616     0.099     1.435     0.038      130.002
     8.55     1.548     4.058     2.621     0.098     1.442     0.037      133.809
     8.56     1.543     4.050     2.626     0.099     1.444     0.036      136.927
     8.57     1.541     4.035     2.619     0.100     1.439     0.035      141.322
     8.58     1.539     4.050     2.632     0.099     1.450     0.034      144.826
     8.59     1.517     4.031     2.658     0.100     1.464     0.034      146.004
     8.60     1.484     4.001     2.696     0.103     1.484     0.033      145.850
     8.61     1.451     3.986     2.748     0.104     1.512     0.032      143.462
     8.62     1.439     4.000     2.779     0.103     1.535     0.031      144.161
     8.63     1.452     4.045     2.786     0.099     1.550     0.028      148.963
     8.64     1.494     4.105     2.747     0.095     1.542     0.024      160.132
     8.65     1.557     4.128     2.651     0.093     1.495     0.021      178.008
     8.66     1.611     4.072     2.527     0.097     1.417     0.019      197.359
     8.67     1.637     3.910     2.388     0.111     1.314     0.018      218.094
     8.68     1.580     3.617     2.290     0.139     1.221     0.018      234.439
     8.69     1.429     3.217     2.252     0.187     1.148     0.019      243.324
     8.70     1.197     2.698     2.254     0.266     1.082     0.020      245.406
     8.71     0.922     2.145     2.326     0.374     1.044     0.024      229.972
     8.72     0.685     1.643     2.398     0.495     1.007     0.031      200.954
     8.73     0.504     1.260     2.500     0.600     0.994     0.041      153.262
     8.74     0.398     1.032     2.592     0.667     0.996     0.053      103.931
     8.75     0.343     0.891     2.600     0.710     0.976     0.067       66.891
     8.76     0.318     0.778     2.444     0.746     0.897     0.079       47.003
     8.77     0.309     0.679     2.196     0.777     0.789     0.087       39.390
     8.78     0.305     0.641     2.097     0.789     0.747     0.090       36.788
     8.79     0.304     0.629     2.069     0.793     0.735     0.091       36.068
     8.80     0.302     0.623     2.062     0.795     0.732     0.091       35.870
     8.81     0.301     0.620     2.059     0.796     0.730     0.091       35.792
     8.82     0.300     0.616     2.053     0.797     0.728     0.091       35.639
     8.83     0.299     0.613     2.051     0.798     0.727     0.091       35.575
     8.84     0.297     0.608     2.045     0.800     0.724     0.091       35.413
     8.85     0.297     0.606     2.042     0.801     0.723     0.091       35.344
     8.86     0.295     0.601     2.037     0.802     0.720     0.091       35.192
     8.87     0.294     0.599     2.034     0.803     0.719     0.090       35.128
     8.88     0.293     0.594     2.028     0.804     0.717     0.090       34.966
     8.89     0.292     0.592     2.026     0.805     0.716     0.090       34.905
     8.90     0.291     0.588     2.021     0.807     0.713     0.090       34.771
     8.91     0.290     0.585     2.018     0.807     0.712     0.090       34.696
     8.92     0.288     0.581     2.013     0.809     0.710     0.090       34.555
     8.93     0.288     0.578     2.010     0.809     0.709     0.090       34.499
     8.94     0.286     0.574     2.006     0.811     0.707     0.090       34.384
     8.95     0.285     0.572     2.004     0.812     0.706     0.090       34.317
     8.96     0.284     0.568     1.998     0.813     0.703     0.090       34.171
     8.97     0.283     0.565     1.996     0.814     0.702     0.090       34.111
     8.98     0.282     0.562     1.991     0.815     0.700     0.090       33.993
     8.99     0.281     0.559     1.989     0.816     0.700     0.090       33.933
     9.00     0.280     0.556     1.985     0.817     0.697     0.090       33.810
     9.01     0.279     0.553     1.982     0.818     0.696     0.090       33.737
     9.02     0.278     0.549     1.978     0.819     0.694     0.090       33.626
     9.03     0.277     0.547     1.976     0.820     0.694     0.090       33.575
     9.04     0.276     0.544     1.971     0.821     0.692     0.090       33.454
     9.05     0.275     0.541     1.969     0.821     0.691     0.090       33.388
     9.06     0.274     0.537     1.964     0.823     0.688     0.090       33.265
     9.07     0.273     0.535     1.962     0.823     0.687     0.090       33.204
     9.08     0.272     0.532     1.957     0.825     0.685     0.090       33.081
     9.09     0.271     0.529     1.955     0.825     0.684     0.090       33.024
     9.10     0.270     0.526     1.950     0.826     0.683     0.090       32.913
     9.11     0.269     0.524     1.948     0.827     0.681     0.090       32.839
     9.12     0.268     0.520     1.944     0.828     0.680     0.089       32.741
     9.13     0.267     0.518     1.942     0.829     0.679     0.089       32.696
     9.14     0.266     0.515     1.937     0.830     0.677     0.089       32.575
     9.15     0.265     0.513     1.935     0.831     0.676     0.089       32.506
     9.16     0.264     0.509     1.931     0.832     0.674     0.089       32.397
     9.17     0.263     0.507     1.928     0.833     0.673     0.089       32.336
     9.18     0.262     0.504     1.924     0.834     0.671     0.089       32.229
     9.19     0.261     0.502     1.922     0.834     0.670     0.089       32.176
     9.20     0.260     0.498     1.918     0.835     0.669     0.089       32.075
     9.21     0.259     0.496     1.915     0.836     0.668     0.089       32.000
     9.22     0.258     0.493     1.910     0.837     0.666     0.089       31.883
     9.23     0.257     0.491     1.909     0.838     0.665     0.089       31.840
     9.24     0.256     0.488     1.905     0.839     0.663     0.089       31.741
     9.25     0.255     0.486     1.902     0.840     0.662     0.089       31.670
     9.26     0.254     0.482     1.897     0.841     0.660     0.089       31.530
     9.27     0.254     0.480     1.894     0.841     0.659     0.089       31.473
     9.28     0.252     0.478     1.892     0.842     0.658     0.089       31.419
     9.29     0.252     0.476     1.890     0.843     0.657     0.088       31.364
     9.30     0.251     0.472     1.885     0.844     0.655     0.088       31.245
     9.31     0.250     0.470     1.882     0.845     0.654     0.088       31.172
     9.32     0.249     0.467     1.877     0.846     0.652     0.088       31.049
     9.33     0.248     0.465     1.875     0.846     0.651     0.088       31.001
     9.34     0.247     0.462     1.872     0.847     0.650     0.088       30.921
     9.35     0.246     0.460     1.870     0.848     0.649     0.088       30.851
     9.36     0.245     0.457     1.864     0.849     0.646     0.088       30.713
     9.37     0.244     0.455     1.862     0.850     0.645     0.088       30.659
     9.38     0.243     0.453     1.859     0.850     0.644     0.088       30.593
     9.39     0.243     0.451     1.857     0.851     0.643     0.088       30.536
     9.40     0.242     0.447     1.851     0.852     0.641     0.088       30.395
     9.41     0.241     0.445     1.848     0.853     0.640     0.088       30.323
     9.42     0.240     0.443     1.845     0.854     0.638     0.088       30.232
     9.43     0.239     0.441     1.842     0.854     0.637     0.087       30.181
     9.44     0.238     0.438     1.838     0.855     0.636     0.087       30.067
     9.45     0.237     0.436     1.835     0.856     0.635     0.087       30.001
     9.46     0.236     0.433     1.831     0.857     0.633     0.087       29.893
     9.47     0.236     0.431     1.829     0.857     0.632     0.087       29.836
     9.48     0.235     0.429     1.825     0.858     0.630     0.087       29.757
     9.49     0.234     0.427     1.823     0.859     0.630     0.087       29.703
     9.50     0.233     0.424     1.818     0.860     0.628     0.087       29.578
     9.51     0.232     0.422     1.815     0.860     0.626     0.087       29.506
     9.52     0.231     0.419     1.812     0.861     0.625     0.087       29.423
     9.53     0.231     0.418     1.809     0.862     0.624     0.087       29.369
     9.54     0.230     0.415     1.806     0.863     0.623     0.087       29.277
     9.55     0.229     0.413     1.803     0.863     0.621     0.087       29.213
     9.56     0.228     0.410     1.797     0.864     0.619     0.086       29.069
     9.57     0.227     0.408     1.794     0.865     0.618     0.086       29.008
     9.58     0.226     0.406     1.791     0.866     0.617     0.086       28.923
     9.59     0.226     0.404     1.789     0.866     0.616     0.086       28.869
     9.60     0.225     0.401     1.784     0.867     0.614     0.086       28.756
     9.61     0.224     0.399     1.781     0.868     0.613     0.086       28.687
     9.62     0.223     0.397     1.778     0.869     0.611     0.086       28.602
     9.63     0.223     0.395     1.775     0.869     0.610     0.086       28.545
     9.64     0.222     0.392     1.770     0.870     0.608     0.086       28.424
     9.65     0.221     0.391     1.767     0.871     0.607     0.086       28.363
     9.66     0.220     0.388     1.763     0.872     0.606     0.086       28.256
     9.67     0.220     0.386     1.760     0.872     0.605     0.086       28.189
     9.68     0.219     0.384     1.757     0.873     0.603     0.085       28.107
     9.69     0.218     0.382     1.755     0.873     0.602     0.085       28.057
     9.70     0.217     0.380     1.749     0.874     0.600     0.085       27.932
     9.71     0.216     0.378     1.746     0.875     0.599     0.085       27.858
     9.72     0.215     0.375     1.742     0.876     0.597     0.085       27.757
     9.73     0.215     0.374     1.739     0.876     0.596     0.085       27.699
     9.74     0.214     0.371     1.735     0.877     0.595     0.085       27.604
     9.75     0.213     0.370     1.733     0.878     0.594     0.085       27.543
     9.76     0.212     0.367     1.729     0.878     0.592     0.085       27.448
     9.77     0.212     0.366     1.726     0.879     0.591     0.085       27.383
     9.78     0.211     0.363     1.720     0.880     0.589     0.085       27.244
     9.79     0.210     0.361     1.718     0.880     0.588     0.085       27.194
     9.80     0.210     0.359     1.715     0.881     0.587     0.084       27.121
     9.81     0.209     0.358     1.711     0.882     0.585     0.084       27.043
     9.82     0.208     0.355     1.705     0.883     0.583     0.084       26.901
     9.83     0.207     0.353     1.703     0.883     0.582     0.084       26.846
     9.84     0.207     0.351     1.699     0.884     0.581     0.084       26.756
     9.85     0.206     0.349     1.696     0.884     0.580     0.084       26.690
     9.86     0.205     0.347     1.691     0.885     0.578     0.084       26.567
     9.87     0.205     0.345     1.688     0.886     0.576     0.084       26.504
     9.88     0.204     0.343     1.684     0.886     0.575     0.084       26.425
     9.89     0.203     0.342     1.682     0.887     0.574     0.084       26.376
     9.90     0.202     0.339     1.677     0.888     0.572     0.083       26.251
     9.91     0.202     0.338     1.673     0.888     0.571     0.083       26.171
     9.92     0.201     0.335     1.669     0.889     0.569     0.083       26.077
     9.93     0.200     0.334     1.666     0.889     0.568     0.083       26.020
     9.94     0.200     0.332     1.662     0.890     0.566     0.083       25.917
     9.95     0.199     0.330     1.659     0.891     0.565     0.083       25.852
     9.96     0.198     0.328     1.654     0.891     0.563     0.083       25.726
     9.97     0.198     0.326     1.651     0.892     0.562     0.083       25.663
     9.98     0.197     0.324     1.646     0.893     0.561     0.083       25.564
     9.99     0.196     0.323     1.644     0.893     0.560     0.083       25.516
    10.00     0.195     0.320     1.639     0.894     0.558     0.082       25.403
    10.01     0.195     0.319     1.635     0.894     0.557     0.082       25.321
    10.02     0.194     0.316     1.630     0.895     0.554     0.082       25.194
    10.03     0.194     0.315     1.627     0.896     0.553     0.082       25.136
    10.04     0.193     0.313     1.623     0.896     0.552     0.082       25.042
    10.05     0.192     0.311     1.620     0.897     0.551     0.082       24.979
    10.06     0.191     0.309     1.613     0.898     0.548     0.082       24.833
    10.07     0.191     0.307     1.610     0.898     0.547     0.082       24.767
    10.08     0.190     0.305     1.605     0.899     0.545     0.081       24.658
    10.09     0.190     0.304     1.603     0.899     0.544     0.081       24.614
    10.10     0.189     0.302     1.597     0.900     0.542     0.081       24.489
    10.11     0.188     0.300     1.594     0.901     0.541     0.081       24.409
    10.12     0.188     0.298     1.591     0.901     0.540     0.081       24.346
    10.13     0.187     0.297     1.588     0.902     0.539     0.081       24.290
    10.14     0.186     0.295     1.582     0.902     0.537     0.081       24.164
    10.15     0.186     0.294     1.580     0.903     0.536     0.081       24.103
    10.16     0.185     0.291     1.573     0.904     0.533     0.081       23.956
    10.17     0.185     0.290     1.569     0.904     0.532     0.080       23.880
    10.18     0.184     0.287     1.563     0.905     0.530     0.080       23.753
    10.19     0.183     0.286     1.561     0.905     0.529     0.080       23.716
    10.20     0.183     0.284     1.557     0.906     0.527     0.080       23.616
    10.21     0.182     0.283     1.553     0.906     0.526     0.080       23.538
    10.22     0.181     0.281     1.548     0.907     0.524     0.080       23.416
    10.23     0.181     0.280     1.545     0.907     0.523     0.080       23.365
    10.24     0.180     0.278     1.540     0.908     0.521     0.080       23.270
    10.25     0.180     0.276     1.537     0.908     0.520     0.080       23.207
    10.26     0.179     0.274     1.531     0.909     0.518     0.079       23.069
    10.27     0.179     0.273     1.527     0.910     0.516     0.079       22.995
    10.28     0.178     0.271     1.521     0.910     0.514     0.079       22.874
    10.29     0.177     0.270     1.520     0.911     0.514     0.079       22.843
    10.30     0.177     0.268     1.515     0.911     0.512     0.079       22.738
    10.31     0.176     0.266     1.512     0.912     0.511     0.079       22.661
    10.32     0.176     0.264     1.503     0.913     0.508     0.079       22.490
    10.33     0.175     0.263     1.501     0.913     0.507     0.078       22.441
    10.34     0.174     0.261     1.496     0.913     0.505     0.078       22.352
    10.35     0.174     0.260     1.493     0.914     0.504     0.078       22.293
    10.36     0.173     0.258     1.487     0.915     0.502     0.078       22.165
    10.37     0.173     0.257     1.484     0.915     0.501     0.078       22.098
    10.38     0.172     0.255     1.479     0.916     0.499     0.078       22.006
    10.39     0.172     0.254     1.478     0.916     0.498     0.078       21.979
    10.40     0.171     0.252     1.471     0.917     0.496     0.078       21.838
    10.41     0.171     0.251     1.468     0.917     0.495     0.077       21.763
    10.42     0.170     0.248     1.460     0.918     0.492     0.077       21.621
    10.43     0.170     0.247     1.458     0.918     0.491     0.077       21.573
    10.44     0.169     0.246     1.454     0.919     0.490     0.077       21.507
    10.45     0.169     0.245     1.452     0.919     0.489     0.077       21.454
    10.46     0.168     0.242     1.444     0.920     0.486     0.077       21.296
    10.47     0.167     0.241     1.441     0.920     0.485     0.077       21.235
    10.48     0.167     0.240     1.436     0.921     0.483     0.076       21.136
    10.49     0.167     0.239     1.435     0.921     0.483     0.076       21.113
    10.50     0.166     0.237     1.429     0.921     0.481     0.076       21.003
    10.51     0.165     0.236     1.426     0.922     0.480     0.076       20.934
    10.52     0.165     0.234     1.418     0.922     0.477     0.076       20.789
    10.53     0.164     0.233     1.416     0.923     0.476     0.076       20.745
    10.54     0.164     0.232     1.413     0.923     0.475     0.076       20.686
    10.55     0.163     0.231     1.411     0.924     0.474     0.076       20.635
    10.56     0.163     0.229     1.404     0.924     0.472     0.075       20.499
    10.57     0.162     0.228     1.402     0.925     0.471     0.075       20.446
    10.58     0.162     0.226     1.394     0.925     0.468     0.075       20.316
    10.59     0.161     0.225     1.393     0.925     0.468     0.075       20.294
    10.60     0.161     0.224     1.389     0.926     0.467     0.075       20.213
    10.61     0.161     0.223     1.387     0.926     0.466     0.075       20.150
    10.62     0.160     0.221     1.380     0.927     0.463     0.075       20.018
    10.63     0.160     0.220     1.378     0.927     0.463     0.074       19.982
    10.64     0.159     0.219     1.377     0.927     0.462     0.074       19.947
    10.65     0.159     0.218     1.374     0.928     0.461     0.074       19.897
    10.66     0.158     0.216     1.366     0.928     0.458     0.074       19.743
    10.67     0.158     0.215     1.365     0.929     0.458     0.074       19.697
    10.68     0.157     0.214     1.361     0.929     0.456     0.074       19.622
    10.69     0.157     0.213     1.360     0.929     0.456     0.074       19.601
    10.70     0.156     0.212     1.354     0.930     0.454     0.074       19.495
    10.71     0.156     0.211     1.353     0.930     0.453     0.073       19.439
    10.72     0.155     0.209     1.347     0.931     0.452     0.073       19.333
    10.73     0.155     0.209     1.346     0.931     0.451     0.073       19.300
    10.74     0.155     0.207     1.342     0.931     0.450     0.073       19.227
    10.75     0.154     0.207     1.340     0.932     0.449     0.073       19.181
    10.76     0.154     0.205     1.337     0.932     0.448     0.073       19.106
    10.77     0.153     0.205     1.336     0.932     0.447     0.073       19.067
    10.78     0.153     0.203     1.331     0.933     0.446     0.073       18.970
    10.79     0.152     0.203     1.330     0.933     0.445     0.073       18.953
    10.80     0.152     0.201     1.325     0.933     0.444     0.072       18.845
    10.81     0.152     0.200     1.323     0.934     0.443     0.072       18.788
    10.82     0.151     0.199     1.318     0.934     0.441     0.072       18.693
    10.83     0.151     0.199     1.317     0.934     0.441     0.072       18.667
    10.84     0.150     0.198     1.316     0.934     0.441     0.072       18.637
    10.85     0.150     0.197     1.315     0.935     0.440     0.072       18.600
    10.86     0.149     0.196     1.311     0.935     0.439     0.072       18.497
    10.87     0.149     0.195     1.310     0.935     0.438     0.072       18.462
    10.88     0.149     0.194     1.306     0.936     0.437     0.072       18.395
    10.89     0.148     0.194     1.306     0.936     0.437     0.072       18.379
    10.90     0.148     0.192     1.301     0.936     0.435     0.071       18.267
    10.91     0.147     0.192     1.299     0.936     0.435     0.071       18.212
    10.92     0.147     0.191     1.297     0.937     0.434     0.071       18.161
    10.93     0.147     0.190     1.297     0.937     0.434     0.071       18.140
    10.94     0.146     0.189     1.295     0.937     0.433     0.071       18.101
    10.95     0.146     0.189     1.294     0.937     0.433     0.071       18.071
    10.96     0.145     0.188     1.290     0.938     0.431     0.071       17.969
    10.97     0.145     0.187     1.289     0.938     0.431     0.071       17.934
    10.98     0.145     0.186     1.287     0.938     0.430     0.071       17.875
    10.99     0.144     0.186     1.286     0.938     0.430     0.071       17.861
    11.00     0.144     0.185     1.283     0.939     0.429     0.071       17.789
    11.01     0.144     0.184     1.282     0.939     0.428     0.070       17.736
    11.02     0.143     0.183     1.279     0.939     0.427     0.070       17.657
    11.03     0.143     0.183     1.278     0.939     0.427     0.070       17.640
    11.04     0.142     0.182     1.278     0.940     0.427     0.070       17.620
    11.05     0.142     0.181     1.277     0.940     0.427     0.070       17.594
    11.06     0.142     0.180     1.274     0.940     0.426     0.070       17.506
    11.07     0.141     0.180     1.273     0.940     0.425     0.070       17.474
    11.08     0.141     0.179     1.272     0.941     0.425     0.070       17.439
    11.09     0.141     0.179     1.271     0.941     0.425     0.070       17.427
    11.10     0.140     0.178     1.270     0.941     0.424     0.070       17.374
    11.11     0.140     0.177     1.268     0.941     0.424     0.070       17.318
    11.12     0.139     0.177     1.266     0.941     0.423     0.070       17.257
    11.13     0.139     0.176     1.265     0.942     0.423     0.070       17.242
    11.14     0.139     0.175     1.264     0.942     0.422     0.070       17.196
    11.15     0.138     0.175     1.263     0.942     0.422     0.070       17.172
    11.16     0.138     0.174     1.261     0.942     0.421     0.069       17.105
    11.17     0.138     0.174     1.260     0.942     0.421     0.069       17.076
    11.18     0.137     0.173     1.259     0.943     0.420     0.069       17.032
    11.19     0.137     0.172     1.258     0.943     0.420     0.069       17.021
    11.20     0.137     0.172     1.257     0.943     0.420     0.069       16.983
    11.21     0.136     0.171     1.255     0.943     0.419     0.069       16.930
    11.22     0.136     0.170     1.254     0.943     0.419     0.069       16.877
    11.23     0.136     0.170     1.253     0.944     0.418     0.069       16.863
    11.24     0.135     0.170     1.253     0.944     0.418     0.069       16.861
    11.25     0.135     0.169     1.253     0.944     0.418     0.069       16.836
    11.26     0.135     0.168     1.248     0.944     0.417     0.069       16.699
    11.27     0.134     0.167     1.247     0.944     0.416     0.069       16.672
    11.28     0.134     0.167     1.246     0.945     0.416     0.069       16.646
    11.29     0.134     0.166     1.246     0.945     0.416     0.069       16.632
    11.30     0.133     0.166     1.245     0.945     0.415     0.069       16.598
    11.31     0.133     0.165     1.244     0.945     0.415     0.069       16.554
    11.32     0.133     0.165     1.242     0.945     0.414     0.068       16.493
    11.33     0.132     0.164     1.241     0.946     0.414     0.068       16.478
    11.34     0.132     0.164     1.241     0.946     0.414     0.068       16.467
    11.35     0.132     0.163     1.240     0.946     0.414     0.068       16.440
    11.36     0.131     0.162     1.238     0.946     0.413     0.068       16.361
    11.37     0.131     0.162     1.237     0.946     0.413     0.068       16.336
    11.38     0.130     0.161     1.236     0.947     0.412     0.068       16.312
    11.39     0.130     0.161     1.236     0.947     0.412     0.068       16.296
    11.40     0.130     0.160     1.234     0.947     0.412     0.068       16.255
    11.41     0.130     0.160     1.233     0.947     0.411     0.068       16.211
    11.42     0.129     0.159     1.232     0.947     0.411     0.068       16.166
    11.43     0.129     0.159     1.231     0.947     0.411     0.068       16.150
    11.44     0.129     0.158     1.230     0.948     0.410     0.068       16.122
    11.45     0.128     0.158     1.230     0.948     0.410     0.068       16.094
    11.46     0.128     0.157     1.228     0.948     0.409     0.068       16.036
    11.47     0.128     0.157     1.227     0.948     0.409     0.068       16.014
    11.48     0.127     0.156     1.227     0.948     0.409     0.068       15.996
    11.49     0.127     0.156     1.226     0.948     0.409     0.068       15.979
    11.50     0.127     0.155     1.225     0.949     0.408     0.068       15.938
    11.51     0.126     0.155     1.224     0.949     0.408     0.068       15.896
    11.52     0.126     0.154     1.221     0.949     0.407     0.068       15.817
    11.53     0.126     0.154     1.221     0.949     0.407     0.067       15.799
    11.54     0.125     0.153     1.221     0.949     0.407     0.068       15.802
    11.55     0.125     0.153     1.220     0.949     0.407     0.067       15.774
    11.56     0.125     0.152     1.217     0.950     0.406     0.067       15.675
    11.57     0.125     0.152     1.217     0.950     0.405     0.067       15.661
    11.58     0.124     0.151     1.215     0.950     0.405     0.067       15.628
    11.59     0.124     0.151     1.215     0.950     0.405     0.067       15.607
    11.60     0.124     0.150     1.213     0.950     0.404     0.067       15.561
    11.61     0.123     0.150     1.212     0.950     0.404     0.067       15.521
    11.62     0.123     0.149     1.211     0.951     0.404     0.067       15.482
    11.63     0.123     0.149     1.211     0.951     0.403     0.067       15.467
    11.64     0.122     0.148     1.209     0.951     0.403     0.067       15.434
    11.65     0.122     0.148     1.209     0.951     0.403     0.067       15.408
    11.66     0.122     0.147     1.207     0.951     0.402     0.067       15.364
    11.67     0.122     0.147     1.207     0.951     0.402     0.067       15.349
    11.68     0.121     0.146     1.205     0.952     0.402     0.067       15.293
    11.69     0.121     0.146     1.205     0.952     0.401     0.067       15.276
    11.70     0.121     0.145     1.203     0.952     0.401     0.067       15.218
    11.71     0.120     0.145     1.202     0.952     0.400     0.067       15.174
    11.72     0.120     0.144     1.202     0.952     0.400     0.067       15.181
    11.73     0.120     0.144     1.202     0.952     0.400     0.067       15.170
    11.74     0.119     0.143     1.200     0.952     0.400     0.067       15.112
    11.75     0.119     0.143     1.199     0.953     0.399     0.067       15.089
    11.76     0.119     0.142     1.197     0.953     0.399     0.067       15.030
    11.77     0.119     0.142     1.197     0.953     0.399     0.067       15.009
    11.78     0.118     0.142     1.196     0.953     0.398     0.066       14.993
    11.79     0.118     0.141     1.196     0.953     0.398     0.066       14.981
    11.80     0.118     0.141     1.193     0.953     0.397     0.066       14.910
    11.81     0.118     0.140     1.192     0.954     0.397     0.066       14.867
    11.82     0.117     0.140     1.192     0.954     0.397     0.066       14.843
    11.83     0.117     0.139     1.191     0.954     0.397     0.066       14.830
    11.84     0.117     0.139     1.191     0.954     0.396     0.066       14.820
    11.85     0.116     0.139     1.190     0.954     0.396     0.066       14.802
    11.86     0.116     0.138     1.187     0.954     0.395     0.066       14.686
    11.87     0.116     0.137     1.186     0.954     0.395     0.066       14.664
    11.88     0.116     0.137     1.186     0.955     0.395     0.066       14.655
    11.89     0.115     0.137     1.185     0.955     0.395     0.066       14.640
    11.90     0.115     0.136     1.184     0.955     0.394     0.066       14.614
    11.91     0.115     0.136     1.184     0.955     0.394     0.066       14.580
    11.92     0.114     0.135     1.182     0.955     0.394     0.066       14.539
    11.93     0.114     0.135     1.182     0.955     0.393     0.066       14.522
    11.94     0.114     0.135     1.181     0.955     0.393     0.066       14.502
    11.95     0.114     0.134     1.180     0.955     0.393     0.066       14.482
    11.96     0.113     0.134     1.178     0.956     0.392     0.066       14.407
    11.97     0.113     0.133     1.178     0.956     0.392     0.066       14.388
    11.98     0.113     0.133     1.177     0.956     0.392     0.066       14.366
    11.99     0.113     0.132     1.176     0.956     0.391     0.066       14.348
    12.00     0.112     0.132     1.175     0.956     0.391     0.066       14.318
    12.01     0.112     0.132     1.175     0.956     0.391     0.066       14.287
    12.02     0.112     0.131     1.173     0.957     0.390     0.066       14.237
    12.03     0.112     0.131     1.172     0.957     0.390     0.066       14.220
    12.04     0.111     0.130     1.172     0.957     0.390     0.066       14.212
    12.05     0.111     0.130     1.172     0.957     0.390     0.066       14.193
    12.06     0.111     0.130     1.170     0.957     0.389     0.066       14.143
    12.07     0.111     0.129     1.170     0.957     0.389     0.066       14.125
    12.08     0.110     0.129     1.168     0.957     0.389     0.065       14.078
    12.09     0.110     0.128     1.167     0.957     0.388     0.065       14.058
    12.10     0.110     0.128     1.166     0.958     0.388     0.065       14.015
    12.11     0.110     0.128     1.165     0.958     0.388     0.065       13.987
    12.12     0.109     0.127     1.165     0.958     0.387     0.065       13.953
    12.13     0.109     0.127     1.164     0.958     0.387     0.065       13.938
    12.14     0.109     0.126     1.163     0.958     0.387     0.065       13.919
    12.15     0.109     0.126     1.163     0.958     0.387     0.065       13.904
    12.16     0.108     0.125     1.162     0.958     0.386     0.065       13.867
    12.17     0.108     0.125     1.161     0.959     0.386     0.065       13.849
    12.18     0.107     0.125     1.160     0.959     0.386     0.065       13.805
    12.19     0.107     0.124     1.159     0.959     0.385     0.065       13.783
    12.20     0.107     0.124     1.158     0.959     0.385     0.065       13.748
    12.21     0.107     0.123     1.158     0.959     0.385     0.065       13.729
    12.22     0.106     0.123     1.157     0.959     0.385     0.065       13.707
    12.23     0.106     0.123     1.157     0.959     0.385     0.065       13.695
    12.24     0.106     0.122     1.155     0.960     0.384     0.065       13.641
    12.25     0.106     0.122     1.154     0.960     0.384     0.065       13.628
    12.26     0.105     0.121     1.154     0.960     0.384     0.065       13.603
    12.27     0.105     0.121     1.153     0.960     0.383     0.065       13.585
    12.28     0.105     0.120     1.152     0.960     0.383     0.065       13.552
    12.29     0.104     0.120     1.151     0.960     0.383     0.065       13.532
    12.30     0.104     0.120     1.150     0.960     0.382     0.065       13.494
    12.31     0.104     0.119     1.150     0.960     0.382     0.065       13.473
    12.32     0.103     0.119     1.149     0.961     0.382     0.065       13.433
    12.33     0.103     0.118     1.148     0.961     0.382     0.065       13.424
    12.34     0.103     0.118     1.147     0.961     0.381     0.065       13.384
    12.35     0.103     0.118     1.147     0.961     0.381     0.065       13.373
    12.36     0.102     0.117     1.146     0.961     0.381     0.065       13.356
    12.37     0.102     0.117     1.146     0.961     0.381     0.065       13.340
    12.38     0.102     0.116     1.145     0.961     0.380     0.065       13.298
    12.39     0.102     0.116     1.144     0.961     0.380     0.065       13.279
    12.40     0.101     0.116     1.144     0.962     0.380     0.065       13.270
    12.41     0.101     0.115     1.143     0.962     0.380     0.065       13.247
    12.42     0.101     0.115     1.142     0.962     0.380     0.065       13.220
    12.43     0.100     0.115     1.142     0.962     0.380     0.065       13.216
    12.44     0.100     0.114     1.141     0.962     0.379     0.065       13.185
    12.45     0.100     0.114     1.141     0.962     0.379     0.065       13.172
    12.46     0.099     0.113     1.140     0.962     0.379     0.065       13.123
    12.47     0.099     0.113     1.139     0.963     0.379     0.065       13.108
    12.48     0.099     0.113     1.138     0.963     0.378     0.065       13.079
    12.49     0.099     0.112     1.138     0.963     0.378     0.065       13.059
    12.50     0.099     0.112     1.137     0.963     0.378     0.065       13.039
    12.51     0.098     0.112     1.137     0.963     0.378     0.064       13.018
    12.52     0.098     0.111     1.136     0.963     0.377     0.064       12.978
    12.53     0.098     0.111     1.135     0.963     0.377     0.064       12.976
    12.54     0.097     0.111     1.134     0.963     0.377     0.064       12.948
    12.55     0.097     0.110     1.134     0.963     0.377     0.064       12.933
    12.56     0.097     0.110     1.133     0.964     0.376     0.064       12.879
    12.57     0.097     0.109     1.132     0.964     0.376     0.064       12.867
    12.58     0.096     0.109     1.133     0.964     0.376     0.064       12.869
    12.59     0.096     0.109     1.132     0.964     0.376     0.064       12.850
    12.60     0.096     0.109     1.132     0.964     0.376     0.064       12.841
    12.61     0.096     0.108     1.131     0.964     0.376     0.064       12.823
    12.62     0.095     0.108     1.131     0.964     0.376     0.064       12.801
    12.63     0.095     0.108     1.131     0.964     0.376     0.064       12.798
    12.64     0.095     0.107     1.129     0.964     0.375     0.064       12.739
