    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    26.76     0.141     0.151     1.067     0.950     0.355     0.060        7.357
    26.77     0.141     0.151     1.067     0.950     0.355     0.060        7.348
    26.78     0.141     0.150     1.067     0.950     0.355     0.060        7.339
    26.79     0.141     0.150     1.067     0.950     0.354     0.060        7.330
    26.80     0.141     0.150     1.067     0.950     0.354     0.060        7.322
    26.81     0.140     0.150     1.067     0.950     0.354     0.060        7.319
    26.82     0.140     0.150     1.067     0.950     0.354     0.060        7.315
    26.83     0.140     0.150     1.067     0.950     0.354     0.060        7.312
    26.84     0.140     0.149     1.067     0.950     0.354     0.060        7.309
    26.85     0.140     0.149     1.067     0.951     0.354     0.060        7.305
    26.86     0.140     0.149     1.067     0.951     0.354     0.060        7.303
    26.87     0.140     0.149     1.067     0.951     0.354     0.060        7.301
    26.88     0.140     0.149     1.067     0.951     0.354     0.060        7.299
    26.89     0.139     0.149     1.067     0.951     0.354     0.060        7.297
    26.90     0.139     0.149     1.067     0.951     0.354     0.060        7.295
    26.91     0.139     0.148     1.067     0.951     0.354     0.060        7.292
    26.92     0.139     0.148     1.067     0.951     0.354     0.060        7.290
    26.93     0.139     0.148     1.067     0.951     0.354     0.060        7.288
    26.94     0.139     0.148     1.067     0.951     0.354     0.060        7.285
    26.95     0.139     0.148     1.067     0.951     0.354     0.060        7.283
    26.96     0.138     0.148     1.067     0.951     0.354     0.060        7.278
    26.97     0.138     0.147     1.067     0.951     0.354     0.060        7.272
    26.98     0.138     0.147     1.067     0.951     0.354     0.060        7.266
    26.99     0.138     0.147     1.066     0.951     0.354     0.060        7.261
    27.00     0.138     0.147     1.066     0.951     0.354     0.060        7.255
    27.01     0.137     0.147     1.066     0.951     0.354     0.060        7.252
    27.02     0.137     0.146     1.066     0.951     0.354     0.060        7.248
    27.03     0.137     0.146     1.066     0.952     0.354     0.060        7.245
    27.04     0.137     0.146     1.066     0.952     0.354     0.060        7.241
    27.05     0.137     0.146     1.066     0.952     0.354     0.060        7.238
    27.06     0.137     0.146     1.066     0.952     0.354     0.060        7.237
    27.07     0.137     0.146     1.066     0.952     0.354     0.060        7.236
    27.08     0.137     0.146     1.066     0.952     0.354     0.060        7.235
    27.09     0.136     0.145     1.066     0.952     0.354     0.060        7.234
    27.10     0.136     0.145     1.066     0.952     0.354     0.060        7.233
    27.11     0.136     0.145     1.066     0.952     0.354     0.060        7.229
    27.12     0.136     0.145     1.066     0.952     0.354     0.060        7.226
    27.13     0.136     0.145     1.066     0.952     0.354     0.060        7.223
    27.14     0.136     0.145     1.066     0.952     0.354     0.060        7.219
    27.15     0.136     0.145     1.066     0.952     0.354     0.060        7.216
    27.16     0.135     0.144     1.066     0.952     0.354     0.060        7.210
    27.17     0.135     0.144     1.066     0.952     0.354     0.060        7.204
    27.18     0.135     0.144     1.066     0.952     0.354     0.060        7.198
    27.19     0.135     0.144     1.066     0.952     0.354     0.060        7.192
    27.20     0.135     0.144     1.066     0.952     0.354     0.060        7.186
    27.21     0.135     0.144     1.066     0.952     0.354     0.060        7.183
    27.22     0.135     0.144     1.066     0.952     0.354     0.060        7.180
    27.23     0.135     0.143     1.066     0.952     0.354     0.060        7.177
    27.24     0.134     0.143     1.066     0.952     0.354     0.060        7.174
    27.25     0.134     0.143     1.066     0.953     0.354     0.060        7.171
    27.26     0.134     0.143     1.066     0.953     0.354     0.060        7.168
    27.27     0.134     0.143     1.066     0.953     0.354     0.060        7.164
    27.28     0.134     0.143     1.066     0.953     0.354     0.060        7.160
    27.29     0.134     0.143     1.066     0.953     0.354     0.060        7.157
    27.30     0.134     0.142     1.066     0.953     0.354     0.060        7.153
    27.31     0.134     0.142     1.066     0.953     0.354     0.060        7.150
    27.32     0.133     0.142     1.066     0.953     0.354     0.060        7.147
    27.33     0.133     0.142     1.066     0.953     0.354     0.060        7.144
    27.34     0.133     0.142     1.066     0.953     0.354     0.060        7.141
    27.35     0.133     0.142     1.066     0.953     0.354     0.060        7.138
    27.36     0.133     0.142     1.066     0.953     0.354     0.060        7.133
    27.37     0.133     0.141     1.066     0.953     0.354     0.060        7.128
    27.38     0.133     0.141     1.066     0.953     0.354     0.060        7.123
    27.39     0.132     0.141     1.066     0.953     0.354     0.060        7.118
    27.40     0.132     0.141     1.066     0.953     0.354     0.060        7.113
    27.41     0.132     0.141     1.066     0.953     0.354     0.060        7.110
    27.42     0.132     0.141     1.066     0.953     0.354     0.060        7.108
    27.43     0.132     0.141     1.066     0.953     0.354     0.060        7.105
    27.44     0.132     0.140     1.065     0.953     0.354     0.060        7.103
    27.45     0.132     0.140     1.065     0.953     0.354     0.060        7.101
    27.46     0.132     0.140     1.065     0.954     0.354     0.060        7.098
    27.47     0.131     0.140     1.065     0.954     0.354     0.060        7.095
    27.48     0.131     0.140     1.065     0.954     0.354     0.060        7.093
    27.49     0.131     0.140     1.065     0.954     0.354     0.060        7.090
    27.50     0.131     0.140     1.065     0.954     0.354     0.060        7.088
    27.51     0.131     0.139     1.065     0.954     0.354     0.060        7.085
    27.52     0.131     0.139     1.065     0.954     0.354     0.060        7.082
    27.53     0.131     0.139     1.065     0.954     0.354     0.060        7.079
    27.54     0.131     0.139     1.065     0.954     0.354     0.060        7.076
    27.55     0.130     0.139     1.065     0.954     0.354     0.060        7.073
    27.56     0.130     0.139     1.065     0.954     0.354     0.060        7.070
    27.57     0.130     0.138     1.065     0.954     0.354     0.060        7.066
    27.58     0.130     0.138     1.065     0.954     0.354     0.060        7.062
    27.59     0.130     0.138     1.065     0.954     0.354     0.060        7.058
    27.60     0.129     0.138     1.065     0.954     0.354     0.060        7.055
    27.61     0.129     0.138     1.065     0.954     0.354     0.060        7.052
    27.62     0.129     0.138     1.065     0.954     0.354     0.060        7.049
    27.63     0.129     0.137     1.065     0.954     0.354     0.060        7.046
    27.64     0.129     0.137     1.065     0.954     0.354     0.060        7.043
    27.65     0.129     0.137     1.065     0.954     0.354     0.060        7.041
    27.66     0.129     0.137     1.065     0.955     0.354     0.060        7.037
    27.67     0.129     0.137     1.065     0.955     0.354     0.060        7.033
    27.68     0.128     0.137     1.065     0.955     0.354     0.060        7.029
    27.69     0.128     0.137     1.065     0.955     0.354     0.060        7.025
    27.70     0.128     0.137     1.065     0.955     0.354     0.060        7.021
    27.71     0.128     0.136     1.065     0.955     0.354     0.059        7.019
    27.72     0.128     0.136     1.065     0.955     0.354     0.059        7.017
    27.73     0.128     0.136     1.065     0.955     0.354     0.059        7.016
    27.74     0.128     0.136     1.065     0.955     0.354     0.059        7.014
    27.75     0.128     0.136     1.065     0.955     0.354     0.059        7.012
    27.76     0.128     0.136     1.065     0.955     0.354     0.059        7.009
    27.77     0.127     0.136     1.065     0.955     0.354     0.059        7.006
    27.78     0.127     0.136     1.065     0.955     0.354     0.059        7.004
    27.79     0.127     0.135     1.065     0.955     0.354     0.059        7.001
    27.80     0.127     0.135     1.065     0.955     0.354     0.059        6.998
    27.81     0.127     0.135     1.065     0.955     0.354     0.059        6.995
    27.82     0.127     0.135     1.065     0.955     0.354     0.059        6.993
    27.83     0.127     0.135     1.065     0.955     0.354     0.059        6.990
    27.84     0.127     0.135     1.065     0.955     0.354     0.059        6.987
    27.85     0.126     0.135     1.065     0.955     0.354     0.059        6.984
    27.86     0.126     0.134     1.065     0.955     0.354     0.059        6.983
    27.87     0.126     0.134     1.065     0.955     0.354     0.059        6.981
    27.88     0.126     0.134     1.065     0.955     0.354     0.059        6.979
    27.89     0.126     0.134     1.065     0.956     0.354     0.059        6.977
    27.90     0.126     0.134     1.065     0.956     0.354     0.059        6.976
    27.91     0.126     0.134     1.065     0.956     0.354     0.059        6.974
    27.92     0.126     0.134     1.065     0.956     0.354     0.059        6.973
    27.93     0.125     0.134     1.065     0.956     0.354     0.059        6.971
    27.94     0.125     0.133     1.065     0.956     0.354     0.059        6.969
    27.95     0.125     0.133     1.065     0.956     0.354     0.059        6.968
    27.96     0.125     0.133     1.065     0.956     0.354     0.059        6.963
    27.97     0.125     0.133     1.065     0.956     0.354     0.059        6.959
    27.98     0.125     0.133     1.065     0.956     0.354     0.059        6.955
    27.99     0.125     0.133     1.065     0.956     0.354     0.059        6.950
    28.00     0.125     0.133     1.064     0.956     0.354     0.059        6.946
    28.01     0.124     0.132     1.064     0.956     0.354     0.059        6.943
    28.02     0.124     0.132     1.064     0.956     0.354     0.059        6.940
    28.03     0.124     0.132     1.064     0.956     0.354     0.059        6.937
    28.04     0.124     0.132     1.064     0.956     0.354     0.059        6.934
    28.05     0.124     0.132     1.064     0.956     0.354     0.059        6.931
    28.06     0.124     0.132     1.064     0.956     0.353     0.059        6.931
    28.07     0.124     0.132     1.064     0.956     0.353     0.059        6.931
    28.08     0.124     0.132     1.064     0.956     0.354     0.059        6.931
    28.09     0.123     0.131     1.064     0.956     0.354     0.059        6.931
    28.10     0.123     0.131     1.064     0.956     0.354     0.059        6.931
    28.11     0.123     0.131     1.064     0.957     0.353     0.059        6.929
    28.12     0.123     0.131     1.064     0.957     0.353     0.059        6.926
    28.13     0.123     0.131     1.064     0.957     0.353     0.059        6.924
    28.14     0.123     0.131     1.064     0.957     0.353     0.059        6.922
    28.15     0.123     0.131     1.064     0.957     0.353     0.059        6.920
    28.16     0.123     0.130     1.064     0.957     0.353     0.059        6.913
    28.17     0.122     0.130     1.064     0.957     0.353     0.059        6.906
    28.18     0.122     0.130     1.064     0.957     0.353     0.059        6.899
    28.19     0.122     0.130     1.064     0.957     0.353     0.059        6.892
    28.20     0.122     0.130     1.064     0.957     0.353     0.059        6.885
    28.21     0.122     0.130     1.064     0.957     0.353     0.059        6.882
    28.22     0.122     0.129     1.064     0.957     0.353     0.059        6.880
    28.23     0.121     0.129     1.064     0.957     0.353     0.059        6.878
    28.24     0.121     0.129     1.064     0.957     0.353     0.059        6.876
    28.25     0.121     0.129     1.064     0.957     0.353     0.059        6.874
    28.26     0.121     0.129     1.064     0.957     0.353     0.059        6.873
    28.27     0.121     0.129     1.064     0.957     0.353     0.059        6.872
    28.28     0.121     0.129     1.064     0.957     0.353     0.059        6.872
    28.29     0.121     0.129     1.064     0.957     0.353     0.059        6.871
    28.30     0.121     0.128     1.064     0.957     0.353     0.059        6.870
    28.31     0.121     0.128     1.064     0.957     0.353     0.059        6.868
    28.32     0.121     0.128     1.064     0.957     0.353     0.059        6.867
    28.33     0.120     0.128     1.064     0.958     0.353     0.059        6.865
    28.34     0.120     0.128     1.064     0.958     0.353     0.059        6.863
    28.35     0.120     0.128     1.064     0.958     0.353     0.059        6.862
    28.36     0.120     0.128     1.064     0.958     0.353     0.059        6.858
    28.37     0.120     0.128     1.064     0.958     0.353     0.059        6.854
    28.38     0.120     0.127     1.064     0.958     0.353     0.059        6.850
    28.39     0.120     0.127     1.064     0.958     0.353     0.059        6.847
    28.40     0.120     0.127     1.064     0.958     0.353     0.059        6.843
    28.41     0.119     0.127     1.064     0.958     0.353     0.059        6.841
    28.42     0.119     0.127     1.064     0.958     0.353     0.059        6.839
    28.43     0.119     0.127     1.064     0.958     0.353     0.059        6.836
    28.44     0.119     0.127     1.064     0.958     0.353     0.059        6.834
    28.45     0.119     0.127     1.064     0.958     0.353     0.059        6.832
    28.46     0.119     0.126     1.064     0.958     0.353     0.059        6.831
    28.47     0.119     0.126     1.064     0.958     0.353     0.059        6.831
    28.48     0.119     0.126     1.064     0.958     0.353     0.059        6.830
    28.49     0.119     0.126     1.064     0.958     0.353     0.059        6.829
    28.50     0.118     0.126     1.064     0.958     0.353     0.059        6.829
    28.51     0.118     0.126     1.064     0.958     0.353     0.059        6.826
    28.52     0.118     0.126     1.064     0.958     0.353     0.059        6.824
    28.53     0.118     0.126     1.064     0.958     0.353     0.059        6.822
    28.54     0.118     0.126     1.064     0.958     0.353     0.059        6.820
    28.55     0.118     0.125     1.064     0.958     0.353     0.059        6.817
    28.56     0.118     0.125     1.064     0.958     0.353     0.059        6.813
    28.57     0.118     0.125     1.064     0.959     0.353     0.059        6.808
    28.58     0.118     0.125     1.064     0.959     0.353     0.059        6.803
    28.59     0.117     0.125     1.064     0.959     0.353     0.059        6.798
    28.60     0.117     0.125     1.064     0.959     0.353     0.059        6.794
    28.61     0.117     0.125     1.064     0.959     0.353     0.059        6.792
    28.62     0.117     0.124     1.064     0.959     0.353     0.059        6.790
    28.63     0.117     0.124     1.063     0.959     0.353     0.059        6.788
    28.64     0.117     0.124     1.063     0.959     0.353     0.059        6.786
    28.65     0.117     0.124     1.063     0.959     0.353     0.059        6.784
    28.66     0.117     0.124     1.063     0.959     0.353     0.059        6.783
    28.67     0.116     0.124     1.063     0.959     0.353     0.059        6.781
    28.68     0.116     0.124     1.063     0.959     0.353     0.059        6.779
    28.69     0.116     0.124     1.063     0.959     0.353     0.059        6.778
    28.70     0.116     0.123     1.063     0.959     0.353     0.059        6.776
    28.71     0.116     0.123     1.063     0.959     0.353     0.059        6.775
    28.72     0.116     0.123     1.063     0.959     0.353     0.059        6.773
    28.73     0.116     0.123     1.063     0.959     0.353     0.059        6.772
    28.74     0.116     0.123     1.063     0.959     0.353     0.059        6.770
    28.75     0.116     0.123     1.063     0.959     0.353     0.059        6.769
    28.76     0.115     0.123     1.063     0.959     0.353     0.059        6.766
    28.77     0.115     0.123     1.063     0.959     0.353     0.059        6.763
    28.78     0.115     0.122     1.063     0.959     0.353     0.059        6.760
    28.79     0.115     0.122     1.063     0.960     0.353     0.059        6.756
    28.80     0.115     0.122     1.063     0.960     0.353     0.059        6.753
    28.81     0.115     0.122     1.063     0.960     0.353     0.059        6.751
    28.82     0.114     0.122     1.063     0.960     0.353     0.059        6.750
    28.83     0.114     0.122     1.063     0.960     0.353     0.059        6.748
    28.84     0.114     0.122     1.063     0.960     0.353     0.059        6.746
    28.85     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.86     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.87     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.88     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.89     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.90     0.114     0.121     1.063     0.960     0.353     0.059        6.744
    28.91     0.114     0.121     1.063     0.960     0.353     0.059        6.742
    28.92     0.113     0.121     1.063     0.960     0.353     0.059        6.740
    28.93     0.113     0.120     1.063     0.960     0.353     0.059        6.738
    28.94     0.113     0.120     1.063     0.960     0.353     0.059        6.736
    28.95     0.113     0.120     1.063     0.960     0.353     0.059        6.734
    28.96     0.113     0.120     1.063     0.960     0.353     0.059        6.731
    28.97     0.113     0.120     1.063     0.960     0.353     0.059        6.727
    28.98     0.113     0.120     1.063     0.960     0.353     0.059        6.724
    28.99     0.113     0.120     1.063     0.960     0.353     0.059        6.720
    29.00     0.113     0.120     1.063     0.960     0.353     0.059        6.717
    29.01     0.112     0.120     1.063     0.960     0.353     0.059        6.715
    29.02     0.112     0.119     1.063     0.960     0.353     0.059        6.714
    29.03     0.112     0.119     1.063     0.960     0.353     0.059        6.712
    29.04     0.112     0.119     1.063     0.960     0.353     0.059        6.710
    29.05     0.112     0.119     1.063     0.961     0.353     0.059        6.708
    29.06     0.112     0.119     1.063     0.961     0.353     0.059        6.706
    29.07     0.112     0.119     1.063     0.961     0.353     0.059        6.703
    29.08     0.112     0.119     1.063     0.961     0.353     0.059        6.701
    29.09     0.112     0.119     1.063     0.961     0.353     0.059        6.698
    29.10     0.111     0.118     1.063     0.961     0.353     0.059        6.696
    29.11     0.111     0.118     1.063     0.961     0.353     0.059        6.694
    29.12     0.111     0.118     1.063     0.961     0.353     0.059        6.692
    29.13     0.111     0.118     1.063     0.961     0.353     0.059        6.690
    29.14     0.111     0.118     1.063     0.961     0.353     0.059        6.688
    29.15     0.111     0.118     1.063     0.961     0.353     0.059        6.686
    29.16     0.111     0.118     1.063     0.961     0.353     0.059        6.683
    29.17     0.111     0.118     1.063     0.961     0.353     0.059        6.681
    29.18     0.111     0.118     1.063     0.961     0.353     0.059        6.679
    29.19     0.110     0.117     1.063     0.961     0.353     0.059        6.676
    29.20     0.110     0.117     1.063     0.961     0.353     0.059        6.674
    29.21     0.110     0.117     1.063     0.961     0.353     0.059        6.672
    29.22     0.110     0.117     1.063     0.961     0.353     0.059        6.671
    29.23     0.110     0.117     1.063     0.961     0.353     0.059        6.669
    29.24     0.110     0.117     1.063     0.961     0.353     0.059        6.668
    29.25     0.110     0.117     1.063     0.961     0.353     0.059        6.666
    29.26     0.110     0.117     1.063     0.961     0.353     0.059        6.664
    29.27     0.110     0.116     1.063     0.961     0.353     0.059        6.661
    29.28     0.109     0.116     1.063     0.961     0.353     0.059        6.659
    29.29     0.109     0.116     1.063     0.961     0.353     0.059        6.656
    29.30     0.109     0.116     1.063     0.961     0.353     0.059        6.654
    29.31     0.109     0.116     1.063     0.962     0.353     0.059        6.653
    29.32     0.109     0.116     1.063     0.962     0.353     0.059        6.651
    29.33     0.109     0.116     1.063     0.962     0.353     0.059        6.650
    29.34     0.109     0.116     1.063     0.962     0.353     0.059        6.648
    29.35     0.109     0.116     1.063     0.962     0.353     0.059        6.647
    29.36     0.109     0.115     1.063     0.962     0.353     0.059        6.646
    29.37     0.108     0.115     1.063     0.962     0.353     0.059        6.646
    29.38     0.108     0.115     1.063     0.962     0.353     0.059        6.645
    29.39     0.108     0.115     1.063     0.962     0.353     0.059        6.644
    29.40     0.108     0.115     1.063     0.962     0.353     0.059        6.644
    29.41     0.108     0.115     1.063     0.962     0.353     0.059        6.642
    29.42     0.108     0.114     1.063     0.962     0.353     0.059        6.641
    29.43     0.108     0.114     1.063     0.962     0.353     0.059        6.639
    29.44     0.108     0.114     1.063     0.962     0.353     0.059        6.638
    29.45     0.107     0.114     1.063     0.962     0.353     0.059        6.637
    29.46     0.107     0.114     1.063     0.962     0.353     0.059        6.634
    29.47     0.107     0.114     1.063     0.962     0.353     0.059        6.631
    29.48     0.107     0.114     1.063     0.962     0.353     0.059        6.628
    29.49     0.107     0.114     1.063     0.962     0.353     0.059        6.625
    29.50     0.107     0.114     1.063     0.962     0.353     0.059        6.623
    29.51     0.107     0.113     1.063     0.962     0.353     0.059        6.621
    29.52     0.107     0.113     1.063     0.962     0.353     0.059        6.619
    29.53     0.107     0.113     1.063     0.962     0.353     0.059        6.617
    29.54     0.107     0.113     1.062     0.962     0.353     0.059        6.615
    29.55     0.106     0.113     1.062     0.963     0.353     0.059        6.613
    29.56     0.106     0.113     1.062     0.963     0.353     0.059        6.612
    29.57     0.106     0.113     1.062     0.963     0.353     0.059        6.611
    29.58     0.106     0.113     1.062     0.963     0.353     0.059        6.610
    29.59     0.106     0.113     1.062     0.963     0.353     0.059        6.608
    29.60     0.106     0.113     1.062     0.963     0.353     0.059        6.607
    29.61     0.106     0.112     1.062     0.963     0.353     0.059        6.606
    29.62     0.106     0.112     1.062     0.963     0.353     0.059        6.604
    29.63     0.106     0.112     1.062     0.963     0.353     0.059        6.602
    29.64     0.106     0.112     1.062     0.963     0.353     0.059        6.601
    29.65     0.105     0.112     1.062     0.963     0.353     0.059        6.599
    29.66     0.105     0.112     1.062     0.963     0.353     0.059        6.596
    29.67     0.105     0.112     1.062     0.963     0.353     0.059        6.593
    29.68     0.105     0.112     1.062     0.963     0.353     0.059        6.591
    29.69     0.105     0.112     1.062     0.963     0.353     0.059        6.588
    29.70     0.105     0.111     1.062     0.963     0.353     0.059        6.585
    29.71     0.105     0.111     1.062     0.963     0.353     0.059        6.583
    29.72     0.105     0.111     1.062     0.963     0.353     0.059        6.582
    29.73     0.105     0.111     1.062     0.963     0.353     0.059        6.580
    29.74     0.104     0.111     1.062     0.963     0.353     0.059        6.578
    29.75     0.104     0.111     1.062     0.963     0.353     0.059        6.576
    29.76     0.104     0.111     1.062     0.963     0.353     0.059        6.574
    29.77     0.104     0.111     1.062     0.963     0.353     0.059        6.571
    29.78     0.104     0.111     1.062     0.963     0.353     0.059        6.569
    29.79     0.104     0.110     1.062     0.963     0.353     0.059        6.566
    29.80     0.104     0.110     1.062     0.963     0.353     0.059        6.564
    29.81     0.104     0.110     1.062     0.963     0.353     0.059        6.562
    29.82     0.104     0.110     1.062     0.964     0.353     0.059        6.561
    29.83     0.104     0.110     1.062     0.964     0.353     0.059        6.560
    29.84     0.103     0.110     1.062     0.964     0.353     0.059        6.559
    29.85     0.103     0.110     1.062     0.964     0.353     0.059        6.557
    29.86     0.103     0.110     1.062     0.964     0.353     0.059        6.556
    29.87     0.103     0.109     1.062     0.964     0.353     0.059        6.554
    29.88     0.103     0.109     1.062     0.964     0.353     0.059        6.552
    29.89     0.103     0.109     1.062     0.964     0.353     0.059        6.550
    29.90     0.103     0.109     1.062     0.964     0.353     0.059        6.548
    29.91     0.103     0.109     1.062     0.964     0.353     0.059        6.546
    29.92     0.103     0.109     1.062     0.964     0.353     0.059        6.544
    29.93     0.102     0.109     1.062     0.964     0.353     0.059        6.543
    29.94     0.102     0.109     1.062     0.964     0.353     0.059        6.541
    29.95     0.102     0.109     1.062     0.964     0.353     0.059        6.539
    29.96     0.102     0.108     1.062     0.964     0.353     0.059        6.538
    29.97     0.102     0.108     1.062     0.964     0.353     0.059        6.537
    29.98     0.102     0.108     1.062     0.964     0.353     0.059        6.536
    29.99     0.102     0.108     1.062     0.964     0.353     0.059        6.535
    30.00     0.101     0.108     1.062     0.964     0.353     0.059        6.534
    30.01     0.101     0.108     1.062     0.964     0.353     0.059        6.533
    30.02     0.101     0.108     1.062     0.964     0.353     0.059        6.533
    30.03     0.101     0.108     1.062     0.964     0.353     0.059        6.532
    30.04     0.101     0.107     1.062     0.964     0.353     0.059        6.532
    30.05     0.101     0.107     1.062     0.964     0.353     0.059        6.532
    30.06     0.101     0.107     1.062     0.964     0.353     0.059        6.528
    30.07     0.101     0.107     1.062     0.964     0.353     0.059        6.525
    30.08     0.101     0.107     1.062     0.965     0.353     0.059        6.522
    30.09     0.101     0.107     1.062     0.965     0.352     0.059        6.518
    30.10     0.101     0.107     1.062     0.965     0.352     0.059        6.515
    30.11     0.100     0.107     1.062     0.965     0.352     0.059        6.513
    30.12     0.100     0.107     1.062     0.965     0.352     0.059        6.510
    30.13     0.100     0.106     1.062     0.965     0.352     0.059        6.508
    30.14     0.100     0.106     1.062     0.965     0.352     0.059        6.505
    30.15     0.100     0.106     1.062     0.965     0.352     0.059        6.503
    30.16     0.100     0.106     1.062     0.965     0.352     0.059        6.504
    30.17     0.100     0.106     1.062     0.965     0.352     0.059        6.505
    30.18     0.100     0.106     1.062     0.965     0.352     0.059        6.506
    30.19     0.100     0.106     1.062     0.965     0.352     0.059        6.507
    30.20     0.100     0.106     1.062     0.965     0.352     0.059        6.508
    30.21     0.100     0.106     1.062     0.965     0.352     0.059        6.506
    30.22     0.099     0.106     1.062     0.965     0.352     0.059        6.505
    30.23     0.099     0.105     1.062     0.965     0.352     0.059        6.504
    30.24     0.099     0.105     1.062     0.965     0.352     0.059        6.502
    30.25     0.099     0.105     1.062     0.965     0.352     0.059        6.501
    30.26     0.099     0.105     1.062     0.965     0.352     0.059        6.494
    30.27     0.099     0.105     1.062     0.965     0.352     0.059        6.487
    30.28     0.099     0.105     1.062     0.965     0.352     0.059        6.480
    30.29     0.099     0.105     1.062     0.965     0.352     0.059        6.473
    30.30     0.099     0.105     1.062     0.965     0.352     0.059        6.466
    30.31     0.098     0.105     1.062     0.965     0.352     0.059        6.466
    30.32     0.098     0.104     1.062     0.965     0.352     0.059        6.465
    30.33     0.098     0.104     1.062     0.965     0.352     0.059        6.465
    30.34     0.098     0.104     1.062     0.965     0.352     0.059        6.464
    30.35     0.098     0.104     1.062     0.965     0.352     0.059        6.464
    30.36     0.098     0.104     1.062     0.966     0.352     0.059        6.466
    30.37     0.098     0.104     1.062     0.966     0.352     0.059        6.469
    30.38     0.098     0.104     1.062     0.966     0.352     0.059        6.472
    30.39     0.098     0.104     1.062     0.966     0.352     0.059        6.474
    30.40     0.098     0.104     1.062     0.966     0.352     0.059        6.477
    30.41     0.098     0.104     1.062     0.966     0.352     0.059        6.475
    30.42     0.097     0.103     1.062     0.966     0.352     0.059        6.473
    30.43     0.097     0.103     1.062     0.966     0.352     0.059        6.471
    30.44     0.097     0.103     1.062     0.966     0.352     0.059        6.469
    30.45     0.097     0.103     1.062     0.966     0.352     0.059        6.467
    30.46     0.097     0.103     1.062     0.966     0.352     0.059        6.465
    30.47     0.097     0.103     1.062     0.966     0.352     0.059        6.463
    30.48     0.097     0.103     1.062     0.966     0.352     0.059        6.460
    30.49     0.097     0.103     1.062     0.966     0.352     0.059        6.458
    30.50     0.097     0.103     1.062     0.966     0.352     0.059        6.456
    30.51     0.096     0.102     1.062     0.966     0.352     0.059        6.454
    30.52     0.096     0.102     1.062     0.966     0.352     0.059        6.451
    30.53     0.096     0.102     1.062     0.966     0.352     0.059        6.449
    30.54     0.096     0.102     1.062     0.966     0.352     0.059        6.447
    30.55     0.096     0.102     1.062     0.966     0.352     0.059        6.444
    30.56     0.096     0.102     1.062     0.966     0.352     0.059        6.441
    30.57     0.096     0.102     1.062     0.966     0.352     0.059        6.437
    30.58     0.096     0.102     1.062     0.966     0.352     0.059        6.434
    30.59     0.096     0.101     1.061     0.966     0.352     0.059        6.430
    30.60     0.095     0.101     1.061     0.966     0.352     0.059        6.427
    30.61     0.095     0.101     1.061     0.966     0.352     0.059        6.426
    30.62     0.095     0.101     1.061     0.966     0.352     0.059        6.425
    30.63     0.095     0.101     1.061     0.967     0.352     0.059        6.425
    30.64     0.095     0.101     1.061     0.967     0.352     0.059        6.424
    30.65     0.095     0.101     1.061     0.967     0.352     0.059        6.423
    30.66     0.095     0.101     1.061     0.967     0.352     0.059        6.420
    30.67     0.095     0.101     1.061     0.967     0.352     0.059        6.416
    30.68     0.095     0.100     1.061     0.967     0.352     0.059        6.413
    30.69     0.095     0.100     1.061     0.967     0.352     0.059        6.410
    30.70     0.094     0.100     1.061     0.967     0.352     0.059        6.406
    30.71     0.094     0.100     1.061     0.967     0.352     0.059        6.404
    30.72     0.094     0.100     1.061     0.967     0.352     0.059        6.402
    30.73     0.094     0.100     1.061     0.967     0.352     0.059        6.401
    30.74     0.094     0.100     1.061     0.967     0.352     0.059        6.399
    30.75     0.094     0.100     1.061     0.967     0.352     0.059        6.397
    30.76     0.094     0.100     1.061     0.967     0.352     0.059        6.397
    30.77     0.094     0.100     1.061     0.967     0.352     0.059        6.397
    30.78     0.094     0.099     1.061     0.967     0.352     0.059        6.398
    30.79     0.094     0.099     1.061     0.967     0.352     0.059        6.398
    30.80     0.094     0.099     1.061     0.967     0.352     0.059        6.398
    30.81     0.093     0.099     1.061     0.967     0.352     0.059        6.398
    30.82     0.093     0.099     1.061     0.967     0.352     0.059        6.397
    30.83     0.093     0.099     1.061     0.967     0.352     0.059        6.397
    30.84     0.093     0.099     1.061     0.967     0.352     0.059        6.396
    30.85     0.093     0.099     1.061     0.967     0.352     0.059        6.396
    30.86     0.093     0.099     1.061     0.967     0.352     0.059        6.391
    30.87     0.093     0.099     1.061     0.967     0.352     0.059        6.387
    30.88     0.093     0.098     1.061     0.967     0.352     0.059        6.382
    30.89     0.093     0.098     1.061     0.967     0.352     0.059        6.378
    30.90     0.093     0.098     1.061     0.967     0.352     0.059        6.373
    30.91     0.093     0.098     1.061     0.967     0.352     0.059        6.372
    30.92     0.092     0.098     1.061     0.967     0.352     0.059        6.370
    30.93     0.092     0.098     1.061     0.968     0.352     0.059        6.368
    30.94     0.092     0.098     1.061     0.968     0.352     0.059        6.366
    30.95     0.092     0.098     1.061     0.968     0.352     0.059        6.365
    30.96     0.092     0.098     1.061     0.968     0.352     0.059        6.367
    30.97     0.092     0.098     1.061     0.968     0.352     0.059        6.369
