    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    25.00     0.468     0.588     1.258     0.806     0.428     0.070       17.754
    25.01     0.467     0.587     1.257     0.807     0.428     0.070       17.735
    25.02     0.466     0.586     1.257     0.807     0.427     0.070       17.716
    25.03     0.466     0.585     1.256     0.807     0.427     0.070       17.697
    25.04     0.465     0.584     1.256     0.808     0.427     0.070       17.679
    25.05     0.464     0.583     1.256     0.808     0.427     0.070       17.660
    25.06     0.464     0.582     1.255     0.808     0.427     0.070       17.637
    25.07     0.463     0.581     1.254     0.809     0.426     0.070       17.614
    25.08     0.462     0.580     1.254     0.809     0.426     0.070       17.591
    25.09     0.462     0.578     1.253     0.809     0.426     0.070       17.568
    25.10     0.461     0.577     1.253     0.810     0.426     0.070       17.546
    25.11     0.460     0.576     1.252     0.810     0.425     0.070       17.527
    25.12     0.460     0.575     1.252     0.810     0.425     0.070       17.508
    25.13     0.459     0.574     1.251     0.811     0.425     0.070       17.489
    25.14     0.458     0.573     1.251     0.811     0.425     0.070       17.470
    25.15     0.458     0.572     1.250     0.811     0.425     0.070       17.451
    25.16     0.457     0.571     1.250     0.812     0.424     0.070       17.427
    25.17     0.456     0.570     1.249     0.812     0.424     0.069       17.403
    25.18     0.455     0.569     1.248     0.813     0.424     0.069       17.379
    25.19     0.455     0.567     1.248     0.813     0.424     0.069       17.354
    25.20     0.454     0.566     1.247     0.813     0.423     0.069       17.330
    25.21     0.453     0.565     1.247     0.814     0.423     0.069       17.311
    25.22     0.453     0.564     1.246     0.814     0.423     0.069       17.292
    25.23     0.452     0.563     1.246     0.814     0.423     0.069       17.273
    25.24     0.451     0.562     1.245     0.815     0.423     0.069       17.254
    25.25     0.451     0.561     1.245     0.815     0.422     0.069       17.234
    25.26     0.450     0.560     1.244     0.815     0.422     0.069       17.213
    25.27     0.449     0.559     1.244     0.816     0.422     0.069       17.192
    25.28     0.449     0.558     1.243     0.816     0.422     0.069       17.171
    25.29     0.448     0.557     1.243     0.816     0.422     0.069       17.150
    25.30     0.447     0.556     1.242     0.817     0.421     0.069       17.129
    25.31     0.447     0.555     1.242     0.817     0.421     0.069       17.109
    25.32     0.446     0.554     1.241     0.817     0.421     0.069       17.090
    25.33     0.446     0.553     1.241     0.818     0.421     0.069       17.070
    25.34     0.445     0.552     1.240     0.818     0.421     0.069       17.050
    25.35     0.444     0.551     1.240     0.818     0.420     0.069       17.031
    25.36     0.444     0.550     1.239     0.819     0.420     0.069       17.003
    25.37     0.443     0.549     1.238     0.819     0.420     0.069       16.976
    25.38     0.442     0.547     1.238     0.820     0.420     0.069       16.948
    25.39     0.442     0.546     1.237     0.820     0.419     0.069       16.921
    25.40     0.441     0.545     1.236     0.820     0.419     0.069       16.894
    25.41     0.440     0.544     1.236     0.821     0.419     0.069       16.874
    25.42     0.440     0.543     1.235     0.821     0.419     0.069       16.855
    25.43     0.439     0.542     1.235     0.821     0.418     0.069       16.835
    25.44     0.439     0.541     1.234     0.821     0.418     0.069       16.816
    25.45     0.438     0.540     1.234     0.822     0.418     0.069       16.797
    25.46     0.437     0.539     1.233     0.822     0.418     0.069       16.775
    25.47     0.437     0.538     1.233     0.822     0.418     0.069       16.754
    25.48     0.436     0.537     1.232     0.823     0.417     0.069       16.732
    25.49     0.435     0.536     1.232     0.823     0.417     0.069       16.711
    25.50     0.435     0.535     1.231     0.824     0.417     0.069       16.689
    25.51     0.434     0.534     1.230     0.824     0.417     0.068       16.670
    25.52     0.433     0.533     1.230     0.824     0.417     0.068       16.650
    25.53     0.433     0.532     1.230     0.824     0.416     0.068       16.631
    25.54     0.432     0.531     1.229     0.825     0.416     0.068       16.612
    25.55     0.432     0.530     1.229     0.825     0.416     0.068       16.593
    25.56     0.431     0.529     1.228     0.825     0.416     0.068       16.565
    25.57     0.430     0.528     1.227     0.826     0.415     0.068       16.537
    25.58     0.430     0.527     1.226     0.826     0.415     0.068       16.509
    25.59     0.429     0.526     1.226     0.826     0.415     0.068       16.482
    25.60     0.428     0.525     1.225     0.827     0.415     0.068       16.454
    25.61     0.428     0.524     1.224     0.827     0.414     0.068       16.435
    25.62     0.427     0.523     1.224     0.827     0.414     0.068       16.415
    25.63     0.427     0.522     1.224     0.828     0.414     0.068       16.396
    25.64     0.426     0.521     1.223     0.828     0.414     0.068       16.377
    25.65     0.426     0.520     1.223     0.828     0.414     0.068       16.358
    25.66     0.425     0.519     1.222     0.829     0.413     0.068       16.338
    25.67     0.424     0.518     1.222     0.829     0.413     0.068       16.318
    25.68     0.424     0.517     1.221     0.829     0.413     0.068       16.298
    25.69     0.423     0.516     1.221     0.830     0.413     0.068       16.278
    25.70     0.422     0.515     1.220     0.830     0.413     0.068       16.258
    25.71     0.422     0.514     1.220     0.830     0.412     0.068       16.238
    25.72     0.421     0.513     1.219     0.831     0.412     0.068       16.218
    25.73     0.421     0.513     1.219     0.831     0.412     0.068       16.198
    25.74     0.420     0.512     1.218     0.831     0.412     0.068       16.178
    25.75     0.420     0.511     1.218     0.831     0.412     0.068       16.158
    25.76     0.419     0.510     1.217     0.832     0.411     0.068       16.129
    25.77     0.418     0.508     1.216     0.832     0.411     0.068       16.099
    25.78     0.417     0.507     1.215     0.833     0.411     0.068       16.070
    25.79     0.416     0.506     1.215     0.833     0.410     0.068       16.040
    25.80     0.416     0.505     1.214     0.833     0.410     0.068       16.011
    25.81     0.415     0.504     1.213     0.834     0.410     0.068       15.992
    25.82     0.415     0.503     1.213     0.834     0.410     0.068       15.972
    25.83     0.414     0.502     1.212     0.834     0.410     0.068       15.953
    25.84     0.414     0.501     1.212     0.835     0.409     0.068       15.934
    25.85     0.413     0.500     1.211     0.835     0.409     0.068       15.915
    25.86     0.412     0.499     1.211     0.835     0.409     0.068       15.893
    25.87     0.412     0.498     1.210     0.835     0.409     0.067       15.872
    25.88     0.411     0.497     1.210     0.836     0.409     0.067       15.850
    25.89     0.411     0.496     1.209     0.836     0.408     0.067       15.828
    25.90     0.410     0.496     1.209     0.836     0.408     0.067       15.807
    25.91     0.409     0.495     1.208     0.837     0.408     0.067       15.788
    25.92     0.409     0.494     1.208     0.837     0.408     0.067       15.769
    25.93     0.408     0.493     1.207     0.837     0.408     0.067       15.750
    25.94     0.408     0.492     1.207     0.837     0.407     0.067       15.731
    25.95     0.407     0.491     1.206     0.838     0.407     0.067       15.712
    25.96     0.407     0.490     1.206     0.838     0.407     0.067       15.686
    25.97     0.406     0.489     1.205     0.838     0.407     0.067       15.659
    25.98     0.405     0.488     1.204     0.839     0.406     0.067       15.633
    25.99     0.405     0.487     1.204     0.839     0.406     0.067       15.607
    26.00     0.404     0.486     1.203     0.839     0.406     0.067       15.581
    26.01     0.404     0.485     1.202     0.840     0.406     0.067       15.561
    26.02     0.403     0.485     1.202     0.840     0.406     0.067       15.542
    26.03     0.403     0.484     1.201     0.840     0.405     0.067       15.523
    26.04     0.402     0.483     1.201     0.840     0.405     0.067       15.504
    26.05     0.402     0.482     1.201     0.841     0.405     0.067       15.485
    26.06     0.401     0.481     1.200     0.841     0.405     0.067       15.467
    26.07     0.400     0.480     1.200     0.841     0.405     0.067       15.450
    26.08     0.400     0.480     1.199     0.842     0.405     0.067       15.433
    26.09     0.399     0.479     1.199     0.842     0.404     0.067       15.416
    26.10     0.399     0.478     1.199     0.842     0.404     0.067       15.399
    26.11     0.398     0.477     1.198     0.842     0.404     0.067       15.377
    26.12     0.398     0.476     1.197     0.843     0.404     0.067       15.356
    26.13     0.397     0.475     1.197     0.843     0.404     0.067       15.335
    26.14     0.397     0.474     1.196     0.843     0.403     0.067       15.314
    26.15     0.396     0.474     1.196     0.844     0.403     0.067       15.293
    26.16     0.395     0.473     1.195     0.844     0.403     0.067       15.263
    26.17     0.395     0.472     1.194     0.844     0.403     0.067       15.234
    26.18     0.394     0.471     1.194     0.845     0.402     0.067       15.206
    26.19     0.394     0.469     1.193     0.845     0.402     0.067       15.177
    26.20     0.393     0.468     1.192     0.845     0.402     0.067       15.148
    26.21     0.392     0.468     1.192     0.845     0.402     0.067       15.127
    26.22     0.392     0.467     1.191     0.846     0.401     0.067       15.106
    26.23     0.391     0.466     1.190     0.846     0.401     0.067       15.084
    26.24     0.391     0.465     1.190     0.846     0.401     0.067       15.063
    26.25     0.390     0.464     1.189     0.847     0.401     0.067       15.042
    26.26     0.390     0.463     1.189     0.847     0.400     0.067       15.017
    26.27     0.389     0.463     1.188     0.847     0.400     0.066       14.992
    26.28     0.389     0.462     1.187     0.847     0.400     0.066       14.967
    26.29     0.388     0.461     1.187     0.848     0.400     0.066       14.942
    26.30     0.388     0.460     1.186     0.848     0.399     0.066       14.917
    26.31     0.387     0.459     1.186     0.848     0.399     0.066       14.896
    26.32     0.387     0.458     1.185     0.849     0.399     0.066       14.874
    26.33     0.386     0.457     1.184     0.849     0.399     0.066       14.852
    26.34     0.386     0.456     1.184     0.849     0.399     0.066       14.831
    26.35     0.385     0.456     1.183     0.849     0.398     0.066       14.810
    26.36     0.384     0.455     1.183     0.850     0.398     0.066       14.778
    26.37     0.384     0.453     1.182     0.850     0.398     0.066       14.748
    26.38     0.383     0.452     1.181     0.851     0.397     0.066       14.717
    26.39     0.382     0.451     1.180     0.851     0.397     0.066       14.686
    26.40     0.382     0.450     1.179     0.851     0.397     0.066       14.655
    26.41     0.381     0.449     1.179     0.852     0.397     0.066       14.636
    26.42     0.381     0.448     1.178     0.852     0.396     0.066       14.616
    26.43     0.380     0.448     1.178     0.852     0.396     0.066       14.596
    26.44     0.380     0.447     1.177     0.852     0.396     0.066       14.577
    26.45     0.379     0.446     1.177     0.852     0.396     0.066       14.558
    26.46     0.379     0.445     1.176     0.853     0.396     0.066       14.531
    26.47     0.378     0.444     1.176     0.853     0.395     0.066       14.505
    26.48     0.378     0.444     1.175     0.853     0.395     0.066       14.479
    26.49     0.377     0.443     1.174     0.854     0.395     0.066       14.453
    26.50     0.376     0.442     1.174     0.854     0.395     0.066       14.427
    26.51     0.376     0.441     1.173     0.854     0.394     0.066       14.407
    26.52     0.376     0.440     1.173     0.854     0.394     0.066       14.387
    26.53     0.375     0.440     1.172     0.855     0.394     0.066       14.368
    26.54     0.375     0.439     1.172     0.855     0.394     0.066       14.348
    26.55     0.374     0.438     1.171     0.855     0.394     0.066       14.328
    26.56     0.374     0.437     1.171     0.855     0.393     0.066       14.308
    26.57     0.373     0.436     1.170     0.856     0.393     0.066       14.288
    26.58     0.372     0.436     1.170     0.856     0.393     0.066       14.268
    26.59     0.372     0.435     1.169     0.856     0.393     0.066       14.248
    26.60     0.371     0.434     1.169     0.856     0.393     0.066       14.228
    26.61     0.371     0.433     1.168     0.857     0.393     0.066       14.206
    26.62     0.370     0.433     1.168     0.857     0.392     0.066       14.184
    26.63     0.370     0.432     1.167     0.857     0.392     0.066       14.162
    26.64     0.370     0.431     1.166     0.857     0.392     0.066       14.140
    26.65     0.369     0.430     1.166     0.858     0.392     0.066       14.118
    26.66     0.369     0.429     1.165     0.858     0.391     0.066       14.089
    26.67     0.368     0.428     1.164     0.858     0.391     0.066       14.060
    26.68     0.367     0.428     1.164     0.859     0.391     0.065       14.031
    26.69     0.367     0.427     1.163     0.859     0.391     0.065       14.001
    26.70     0.366     0.426     1.162     0.859     0.390     0.065       13.973
    26.71     0.366     0.425     1.162     0.859     0.390     0.065       13.952
    26.72     0.365     0.424     1.161     0.860     0.390     0.065       13.931
    26.73     0.365     0.424     1.160     0.860     0.390     0.065       13.910
    26.74     0.365     0.423     1.160     0.860     0.389     0.065       13.889
    26.75     0.364     0.422     1.159     0.860     0.389     0.065       13.869
    26.76     0.364     0.421     1.159     0.861     0.389     0.065       13.838
    26.77     0.363     0.420     1.158     0.861     0.389     0.065       13.808
    26.78     0.362     0.419     1.157     0.861     0.388     0.065       13.778
    26.79     0.362     0.418     1.156     0.862     0.388     0.065       13.748
    26.80     0.361     0.418     1.155     0.862     0.388     0.065       13.718
    26.81     0.361     0.417     1.155     0.862     0.388     0.065       13.698
    26.82     0.361     0.416     1.154     0.862     0.387     0.065       13.678
    26.83     0.360     0.416     1.154     0.863     0.387     0.065       13.659
    26.84     0.360     0.415     1.154     0.863     0.387     0.065       13.639
    26.85     0.359     0.414     1.153     0.863     0.387     0.065       13.619
    26.86     0.359     0.413     1.152     0.863     0.387     0.065       13.595
    26.87     0.358     0.413     1.152     0.864     0.386     0.065       13.570
    26.88     0.358     0.412     1.151     0.864     0.386     0.065       13.545
    26.89     0.357     0.411     1.151     0.864     0.386     0.065       13.520
    26.90     0.357     0.410     1.150     0.864     0.386     0.065       13.496
    26.91     0.356     0.409     1.150     0.865     0.386     0.065       13.475
    26.92     0.356     0.409     1.149     0.865     0.385     0.065       13.454
    26.93     0.355     0.408     1.149     0.865     0.385     0.065       13.434
    26.94     0.355     0.407     1.148     0.865     0.385     0.065       13.413
    26.95     0.354     0.407     1.148     0.865     0.385     0.065       13.393
    26.96     0.354     0.406     1.147     0.866     0.385     0.065       13.368
    26.97     0.353     0.405     1.146     0.866     0.384     0.065       13.344
    26.98     0.353     0.404     1.146     0.866     0.384     0.065       13.320
    26.99     0.352     0.403     1.145     0.867     0.384     0.065       13.296
    27.00     0.351     0.402     1.145     0.867     0.384     0.065       13.272
    27.01     0.351     0.401     1.144     0.867     0.383     0.065       13.251
    27.02     0.350     0.401     1.144     0.867     0.383     0.065       13.229
    27.03     0.350     0.400     1.143     0.868     0.383     0.065       13.208
    27.04     0.350     0.399     1.143     0.868     0.383     0.065       13.187
    27.05     0.349     0.399     1.142     0.868     0.383     0.065       13.166
    27.06     0.349     0.398     1.141     0.868     0.382     0.065       13.134
    27.07     0.348     0.397     1.140     0.869     0.382     0.065       13.102
    27.08     0.348     0.396     1.140     0.869     0.382     0.065       13.070
    27.09     0.347     0.395     1.139     0.869     0.381     0.065       13.038
    27.10     0.347     0.395     1.138     0.869     0.381     0.064       13.006
    27.11     0.346     0.394     1.137     0.870     0.381     0.064       12.988
    27.12     0.346     0.393     1.137     0.870     0.381     0.064       12.969
    27.13     0.346     0.393     1.137     0.870     0.381     0.064       12.951
    27.14     0.345     0.392     1.136     0.870     0.381     0.064       12.933
    27.15     0.345     0.392     1.136     0.870     0.380     0.064       12.915
    27.16     0.344     0.391     1.135     0.871     0.380     0.064       12.891
    27.17     0.344     0.390     1.135     0.871     0.380     0.064       12.867
    27.18     0.343     0.389     1.134     0.871     0.380     0.064       12.843
    27.19     0.343     0.389     1.134     0.871     0.379     0.064       12.819
    27.20     0.342     0.388     1.133     0.872     0.379     0.064       12.796
    27.21     0.342     0.387     1.132     0.872     0.379     0.064       12.775
    27.22     0.342     0.387     1.132     0.872     0.379     0.064       12.755
    27.23     0.341     0.386     1.132     0.872     0.379     0.064       12.735
    27.24     0.341     0.385     1.131     0.872     0.379     0.064       12.715
    27.25     0.340     0.385     1.131     0.873     0.378     0.064       12.695
    27.26     0.340     0.384     1.130     0.873     0.378     0.064       12.672
    27.27     0.339     0.383     1.130     0.873     0.378     0.064       12.649
    27.28     0.339     0.383     1.129     0.873     0.378     0.064       12.627
    27.29     0.338     0.382     1.129     0.874     0.378     0.064       12.605
    27.30     0.338     0.381     1.128     0.874     0.377     0.064       12.582
    27.31     0.338     0.381     1.128     0.874     0.377     0.064       12.563
    27.32     0.337     0.380     1.127     0.874     0.377     0.064       12.544
    27.33     0.337     0.380     1.127     0.874     0.377     0.064       12.525
    27.34     0.336     0.379     1.126     0.875     0.377     0.064       12.506
    27.35     0.336     0.378     1.126     0.875     0.377     0.064       12.488
    27.36     0.336     0.378     1.125     0.875     0.376     0.064       12.455
    27.37     0.335     0.377     1.124     0.875     0.376     0.064       12.422
    27.38     0.335     0.376     1.124     0.876     0.376     0.064       12.390
    27.39     0.334     0.375     1.123     0.876     0.375     0.064       12.358
    27.40     0.334     0.374     1.122     0.876     0.375     0.064       12.326
    27.41     0.333     0.374     1.121     0.876     0.375     0.064       12.306
    27.42     0.333     0.373     1.121     0.876     0.375     0.064       12.287
    27.43     0.333     0.373     1.121     0.877     0.375     0.064       12.269
    27.44     0.332     0.372     1.120     0.877     0.375     0.064       12.250
    27.45     0.332     0.372     1.120     0.877     0.374     0.064       12.231
    27.46     0.331     0.371     1.120     0.877     0.374     0.064       12.215
    27.47     0.331     0.370     1.119     0.877     0.374     0.064       12.200
    27.48     0.330     0.370     1.119     0.878     0.374     0.064       12.184
    27.49     0.330     0.369     1.119     0.878     0.374     0.064       12.168
    27.50     0.330     0.369     1.119     0.878     0.374     0.064       12.153
    27.51     0.329     0.368     1.118     0.878     0.374     0.064       12.132
    27.52     0.329     0.368     1.118     0.878     0.374     0.064       12.112
    27.53     0.328     0.367     1.117     0.879     0.373     0.064       12.092
    27.54     0.328     0.366     1.117     0.879     0.373     0.064       12.072
    27.55     0.328     0.366     1.116     0.879     0.373     0.064       12.052
    27.56     0.327     0.365     1.115     0.879     0.373     0.064       12.013
    27.57     0.327     0.364     1.114     0.880     0.372     0.064       11.975
    27.58     0.326     0.363     1.113     0.880     0.372     0.064       11.936
    27.59     0.325     0.362     1.112     0.880     0.372     0.063       11.898
    27.60     0.325     0.361     1.112     0.880     0.371     0.063       11.860
    27.61     0.324     0.361     1.111     0.881     0.371     0.063       11.843
    27.62     0.324     0.360     1.111     0.881     0.371     0.063       11.827
    27.63     0.324     0.360     1.111     0.881     0.371     0.063       11.810
    27.64     0.323     0.359     1.110     0.881     0.371     0.063       11.794
    27.65     0.323     0.359     1.110     0.881     0.371     0.063       11.777
    27.66     0.323     0.358     1.110     0.881     0.371     0.063       11.757
    27.67     0.322     0.358     1.109     0.882     0.370     0.063       11.737
    27.68     0.322     0.357     1.109     0.882     0.370     0.063       11.717
    27.69     0.321     0.356     1.108     0.882     0.370     0.063       11.697
    27.70     0.321     0.356     1.108     0.882     0.370     0.063       11.677
    27.71     0.321     0.355     1.108     0.882     0.370     0.063       11.660
    27.72     0.320     0.355     1.107     0.883     0.370     0.063       11.644
    27.73     0.320     0.354     1.107     0.883     0.370     0.063       11.627
    27.74     0.320     0.354     1.107     0.883     0.370     0.063       11.611
    27.75     0.319     0.353     1.107     0.883     0.369     0.063       11.594
    27.76     0.319     0.353     1.106     0.883     0.369     0.063       11.571
    27.77     0.319     0.352     1.106     0.883     0.369     0.063       11.548
    27.78     0.318     0.352     1.105     0.884     0.369     0.063       11.525
    27.79     0.318     0.351     1.105     0.884     0.369     0.063       11.503
    27.80     0.317     0.350     1.104     0.884     0.369     0.063       11.480
    27.81     0.317     0.350     1.104     0.884     0.369     0.063       11.464
    27.82     0.317     0.349     1.104     0.884     0.368     0.063       11.448
    27.83     0.316     0.349     1.103     0.884     0.368     0.063       11.433
    27.84     0.316     0.349     1.103     0.885     0.368     0.063       11.417
    27.85     0.316     0.348     1.103     0.885     0.368     0.063       11.402
    27.86     0.315     0.348     1.102     0.885     0.368     0.063       11.379
    27.87     0.315     0.347     1.102     0.885     0.368     0.063       11.356
    27.88     0.314     0.346     1.102     0.885     0.368     0.063       11.333
    27.89     0.314     0.346     1.101     0.885     0.367     0.063       11.311
    27.90     0.314     0.345     1.101     0.886     0.367     0.063       11.288
    27.91     0.313     0.345     1.100     0.886     0.367     0.063       11.273
    27.92     0.313     0.344     1.100     0.886     0.367     0.063       11.258
    27.93     0.313     0.344     1.100     0.886     0.367     0.063       11.243
    27.94     0.312     0.343     1.100     0.886     0.367     0.063       11.228
    27.95     0.312     0.343     1.099     0.886     0.367     0.063       11.213
    27.96     0.312     0.343     1.099     0.887     0.367     0.063       11.193
    27.97     0.311     0.342     1.099     0.887     0.367     0.063       11.174
    27.98     0.311     0.341     1.098     0.887     0.367     0.063       11.155
    27.99     0.310     0.341     1.098     0.887     0.366     0.063       11.135
    28.00     0.310     0.340     1.098     0.887     0.366     0.063       11.116
    28.01     0.310     0.340     1.098     0.887     0.366     0.063       11.101
    28.02     0.309     0.339     1.097     0.888     0.366     0.063       11.087
    28.03     0.309     0.339     1.097     0.888     0.366     0.063       11.072
    28.04     0.309     0.339     1.097     0.888     0.366     0.063       11.058
    28.05     0.308     0.338     1.097     0.888     0.366     0.063       11.043
    28.06     0.308     0.338     1.096     0.888     0.366     0.063       11.022
    28.07     0.308     0.337     1.096     0.888     0.366     0.063       11.001
    28.08     0.307     0.337     1.096     0.889     0.365     0.063       10.980
    28.09     0.307     0.336     1.095     0.889     0.365     0.063       10.959
    28.10     0.307     0.336     1.095     0.889     0.365     0.063       10.938
    28.11     0.306     0.335     1.095     0.889     0.365     0.063       10.923
    28.12     0.306     0.335     1.094     0.889     0.365     0.063       10.908
    28.13     0.306     0.334     1.094     0.889     0.365     0.063       10.893
    28.14     0.305     0.334     1.094     0.889     0.365     0.063       10.879
    28.15     0.305     0.333     1.094     0.890     0.365     0.063       10.864
    28.16     0.304     0.333     1.093     0.890     0.365     0.063       10.846
    28.17     0.304     0.332     1.093     0.890     0.365     0.063       10.828
    28.18     0.303     0.332     1.093     0.890     0.364     0.063       10.810
    28.19     0.303     0.331     1.093     0.890     0.364     0.063       10.792
    28.20     0.302     0.330     1.092     0.891     0.364     0.063       10.774
    28.21     0.302     0.330     1.092     0.891     0.364     0.063       10.760
    28.22     0.302     0.330     1.092     0.891     0.364     0.062       10.747
    28.23     0.302     0.329     1.092     0.891     0.364     0.062       10.733
    28.24     0.301     0.329     1.092     0.891     0.364     0.062       10.720
    28.25     0.301     0.329     1.091     0.891     0.364     0.062       10.706
    28.26     0.301     0.328     1.091     0.891     0.364     0.062       10.680
    28.27     0.300     0.327     1.091     0.892     0.364     0.062       10.653
    28.28     0.300     0.327     1.090     0.892     0.363     0.062       10.627
    28.29     0.300     0.326     1.090     0.892     0.363     0.062       10.601
    28.30     0.299     0.326     1.089     0.892     0.363     0.062       10.575
    28.31     0.299     0.326     1.089     0.892     0.363     0.062       10.563
    28.32     0.299     0.325     1.089     0.892     0.363     0.062       10.551
    28.33     0.298     0.325     1.089     0.892     0.363     0.062       10.539
    28.34     0.298     0.325     1.089     0.893     0.363     0.062       10.527
    28.35     0.298     0.324     1.089     0.893     0.363     0.062       10.516
    28.36     0.297     0.324     1.088     0.893     0.363     0.062       10.505
    28.37     0.297     0.323     1.088     0.893     0.363     0.062       10.495
    28.38     0.297     0.323     1.088     0.893     0.363     0.062       10.484
    28.39     0.296     0.323     1.088     0.893     0.363     0.062       10.474
    28.40     0.296     0.322     1.088     0.893     0.363     0.062       10.464
    28.41     0.296     0.322     1.088     0.893     0.363     0.062       10.451
    28.42     0.296     0.321     1.088     0.894     0.363     0.062       10.439
    28.43     0.295     0.321     1.088     0.894     0.363     0.062       10.427
    28.44     0.295     0.321     1.087     0.894     0.362     0.062       10.415
    28.45     0.295     0.320     1.087     0.894     0.362     0.062       10.403
    28.46     0.294     0.320     1.087     0.894     0.362     0.062       10.380
    28.47     0.294     0.319     1.087     0.894     0.362     0.062       10.358
    28.48     0.294     0.319     1.086     0.894     0.362     0.062       10.335
    28.49     0.293     0.319     1.086     0.894     0.362     0.062       10.312
    28.50     0.293     0.318     1.086     0.895     0.362     0.062       10.289
    28.51     0.293     0.318     1.086     0.895     0.362     0.062       10.279
    28.52     0.292     0.317     1.085     0.895     0.362     0.062       10.268
    28.53     0.292     0.317     1.085     0.895     0.362     0.062       10.258
    28.54     0.292     0.317     1.085     0.895     0.362     0.062       10.247
    28.55     0.292     0.316     1.085     0.895     0.362     0.062       10.237
    28.56     0.291     0.316     1.085     0.895     0.362     0.062       10.227
    28.57     0.291     0.316     1.085     0.895     0.362     0.062       10.217
    28.58     0.291     0.315     1.085     0.896     0.362     0.062       10.208
    28.59     0.290     0.315     1.085     0.896     0.362     0.062       10.198
    28.60     0.290     0.314     1.085     0.896     0.362     0.062       10.188
    28.61     0.290     0.314     1.085     0.896     0.361     0.062       10.177
    28.62     0.289     0.314     1.084     0.896     0.361     0.062       10.165
    28.63     0.289     0.313     1.084     0.896     0.361     0.062       10.154
    28.64     0.289     0.313     1.084     0.896     0.361     0.062       10.142
    28.65     0.288     0.313     1.084     0.896     0.361     0.062       10.131
    28.66     0.288     0.312     1.084     0.897     0.361     0.062       10.112
    28.67     0.288     0.312     1.084     0.897     0.361     0.062       10.093
    28.68     0.288     0.312     1.083     0.897     0.361     0.062       10.074
    28.69     0.287     0.311     1.083     0.897     0.361     0.062       10.055
    28.70     0.287     0.311     1.083     0.897     0.361     0.062       10.037
    28.71     0.287     0.310     1.083     0.897     0.361     0.062       10.027
    28.72     0.286     0.310     1.083     0.897     0.361     0.062       10.017
    28.73     0.286     0.310     1.083     0.897     0.361     0.062       10.007
    28.74     0.286     0.309     1.083     0.897     0.361     0.062        9.998
    28.75     0.285     0.309     1.083     0.898     0.361     0.062        9.988
    28.76     0.285     0.309     1.082     0.898     0.361     0.062        9.974
    28.77     0.285     0.308     1.082     0.898     0.361     0.062        9.960
    28.78     0.284     0.308     1.082     0.898     0.361     0.062        9.946
    28.79     0.284     0.307     1.082     0.898     0.361     0.062        9.932
    28.80     0.283     0.306     1.082     0.898     0.360     0.062        9.918
    28.81     0.283     0.306     1.082     0.899     0.360     0.062        9.908
    28.82     0.283     0.306     1.082     0.899     0.360     0.062        9.899
    28.83     0.283     0.306     1.082     0.899     0.360     0.062        9.890
    28.84     0.282     0.305     1.082     0.899     0.360     0.062        9.880
    28.85     0.282     0.305     1.081     0.899     0.360     0.062        9.871
    28.86     0.282     0.305     1.081     0.899     0.360     0.062        9.859
    28.87     0.281     0.304     1.081     0.899     0.360     0.062        9.847
    28.88     0.281     0.304     1.081     0.899     0.360     0.062        9.835
    28.89     0.281     0.304     1.081     0.899     0.360     0.062        9.823
    28.90     0.281     0.303     1.081     0.899     0.360     0.062        9.811
    28.91     0.280     0.303     1.081     0.900     0.360     0.062        9.802
    28.92     0.280     0.303     1.081     0.900     0.360     0.062        9.793
    28.93     0.280     0.302     1.081     0.900     0.360     0.062        9.784
    28.94     0.280     0.302     1.081     0.900     0.360     0.062        9.776
    28.95     0.279     0.302     1.081     0.900     0.360     0.062        9.767
    28.96     0.279     0.301     1.080     0.900     0.360     0.062        9.753
    28.97     0.279     0.301     1.080     0.900     0.360     0.062        9.739
    28.98     0.278     0.301     1.080     0.900     0.360     0.062        9.725
    28.99     0.278     0.300     1.080     0.900     0.360     0.062        9.711
    29.00     0.278     0.300     1.080     0.901     0.360     0.062        9.697
    29.01     0.278     0.300     1.080     0.901     0.360     0.062        9.689
    29.02     0.277     0.299     1.080     0.901     0.360     0.062        9.680
    29.03     0.277     0.299     1.080     0.901     0.360     0.062        9.672
    29.04     0.277     0.299     1.080     0.901     0.360     0.062        9.663
    29.05     0.277     0.299     1.080     0.901     0.360     0.062        9.655
    29.06     0.276     0.298     1.080     0.901     0.360     0.062        9.647
    29.07     0.276     0.298     1.079     0.901     0.360     0.062        9.640
    29.08     0.276     0.298     1.079     0.901     0.360     0.062        9.632
    29.09     0.275     0.297     1.079     0.901     0.360     0.062        9.625
    29.10     0.275     0.297     1.079     0.902     0.360     0.062        9.618
    29.11     0.275     0.297     1.079     0.902     0.360     0.062        9.609
    29.12     0.275     0.296     1.079     0.902     0.360     0.062        9.600
    29.13     0.274     0.296     1.079     0.902     0.359     0.062        9.591
    29.14     0.274     0.296     1.079     0.902     0.359     0.062        9.582
    29.15     0.274     0.296     1.079     0.902     0.359     0.062        9.573
    29.16     0.274     0.295     1.079     0.902     0.359     0.062        9.558
    29.17     0.273     0.295     1.079     0.902     0.359     0.062        9.542
    29.18     0.273     0.294     1.079     0.902     0.359     0.062        9.527
    29.19     0.273     0.294     1.078     0.903     0.359     0.061        9.511
    29.20     0.272     0.294     1.078     0.903     0.359     0.061        9.496
    29.21     0.272     0.293     1.078     0.903     0.359     0.061        9.488
